feature,mean_importance,std_importance,max_importance,min_importance,horizons,total_observations,stability_score,horizon_coverage,robustness_score,feature_group,horizon,dominant_horizon_type,robust_rank,stable_feature,high_importance_feature,cross_horizon_feature,noisy_feature,selected
astro_momentum_v2_smooth_sma_60,0.0052740123326245,0.0,0.0052740123326245,0.0052740123326245,1.0,1.0,5274.0123326245,0.1666666666666666,1845.948092690175,other,90.0,macro,21.0,True,False,False,False,True
astro_momentum_v2_smooth_chg_30,0.0052542949765516,0.0,0.0052542949765516,0.0052542949765516,1.0,1.0,5254.2949765516,0.1666666666666666,1839.047010177717,other,14.0,swing,22.0,True,False,False,False,True
astro_momentum_v2_roll_min_30,0.0052499638269651,0.0,0.0052499638269651,0.0052499638269651,1.0,1.0,5249.9638269651,0.1666666666666666,1837.5311060899824,other,60.0,macro,23.0,True,False,False,False,True
astro_bullish_score_smooth_sma_30,0.0052383930682354,0.0,0.0052383930682354,0.0052383930682354,1.0,1.0,5238.3930682354,0.1666666666666666,1833.481335906284,bullish,90.0,macro,24.0,True,False,False,False,True
astro_bullish_score_chg_30,0.0052382474760618,0.0,0.0052382474760618,0.0052382474760618,1.0,1.0,5238.2474760618,0.1666666666666666,1833.4303785872871,bullish,14.0,swing,25.0,True,False,False,False,True
astro_trend_start_score_chg_21,0.0051589085210734,0.0,0.0051589085210734,0.0051589085210734,1.0,1.0,5158.9085210734,0.1666666666666666,1805.6617126057647,trend_start,14.0,swing,26.0,True,False,False,False,True
raw_astro_directional_signal,0.0049470120108269,0.0,0.0049470120108269,0.0049470120108269,1.0,1.0,4947.0120108269,0.1666666666666666,1731.497849260886,other,14.0,swing,27.0,True,False,False,False,True
astro_compression_score_roll_min_21,0.0049231844139203,0.0,0.0049231844139203,0.0049231844139203,1.0,1.0,4923.184413920299,0.1666666666666666,1723.158180812537,compression,30.0,swing,28.0,True,False,False,False,True
astro_bullish_score_smooth_sma_10,0.0049230527569394,0.0,0.0049230527569394,0.0049230527569394,1.0,1.0,4923.0527569394,0.1666666666666666,1723.1121008165594,bullish,3.0,timing,29.0,True,False,False,False,True
btc_return_14d,0.0047779197586112,0.0,0.0047779197586112,0.0047779197586112,1.0,1.0,4777.9197586112,0.1666666666666666,1672.3154933484902,other,3.0,timing,30.0,True,False,False,False,True
bullish,0.0047501006969367,0.0,0.0047501006969367,0.0047501006969367,1.0,1.0,4750.100696936701,0.1666666666666666,1662.578810634791,bullish,7.0,timing,31.0,True,False,False,False,True
astro_volatility_score_roll_min_21,0.004725582782342,0.0,0.004725582782342,0.004725582782342,1.0,1.0,4725.582782342,0.1666666666666666,1653.9975307194798,volatility,30.0,swing,32.0,True,False,False,False,True
planet_trend_start_Jupiter,0.0046808907413774,0.0,0.0046808907413774,0.0046808907413774,1.0,1.0,4680.8907413774,0.1666666666666666,1638.355298505053,jupiter,14.0,swing,33.0,True,False,False,False,True
astro_bullish_score_roll_max_21,0.0046277961410866,0.0,0.0046277961410866,0.0046277961410866,1.0,1.0,4627.7961410866,0.1666666666666666,1619.772167165433,bullish,30.0,swing,34.0,True,False,False,False,True
astro_bullish_score_smooth_ema_10,0.0046226298481612,0.0,0.0046226298481612,0.0046226298481612,1.0,1.0,4622.6298481612,0.1666666666666666,1617.963962575026,bullish,3.0,timing,35.0,True,False,False,False,True
astro_volatility_score_roll_min_10,0.0046213438148464,0.0,0.0046213438148464,0.0046213438148464,1.0,1.0,4621.3438148464,0.1666666666666666,1617.5138504004328,volatility,30.0,swing,36.0,True,False,False,False,True
astro_volatility_score_ema_10,0.0045644787022956,0.0,0.0045644787022956,0.0045644787022956,1.0,1.0,4564.478702295601,0.1666666666666666,1597.611038261608,volatility,30.0,swing,37.0,False,False,False,False,True
expansion_score,0.004537007171872,0.0,0.004537007171872,0.004537007171872,1.0,1.0,4537.007171872,0.1666666666666666,1587.995991624735,other,7.0,timing,38.0,False,False,False,False,True
astro_bearish_score_smooth_chg_30,0.0045234379992553,0.0,0.0045234379992553,0.0045234379992553,1.0,1.0,4523.4379992553,0.1666666666666666,1583.2467757812217,bearish,7.0,timing,39.0,False,False,False,False,True
astro_volatility_score_ema_21,0.0044944624260271,0.0,0.0044944624260271,0.0044944624260271,1.0,1.0,4494.4624260271,0.1666666666666666,1573.105313561122,volatility,30.0,swing,40.0,False,False,False,False,True
astro_compression_score_ema_30,0.0044123817637679,0.0,0.0044123817637679,0.0044123817637679,1.0,1.0,4412.3817637679,0.1666666666666666,1544.3770489381372,compression,14.0,swing,41.0,False,False,False,False,True
astro_bullish_score_smooth_roll_min_3,0.004376149572691,0.0,0.004376149572691,0.004376149572691,1.0,1.0,4376.149572691,0.1666666666666666,1531.6957675683457,bullish,3.0,timing,42.0,False,False,False,False,True
btc_return_3d,0.0043567894836035,0.0,0.0043567894836035,0.0043567894836035,1.0,1.0,4356.7894836035,0.1666666666666666,1524.9197286436852,other,3.0,timing,43.0,False,False,False,False,True
astro_bullish_score_ema_5,0.0043447598258682,0.0,0.0043447598258682,0.0043447598258682,1.0,1.0,4344.7598258682,0.1666666666666666,1520.709343624467,bullish,7.0,timing,44.0,False,False,False,False,True
astro_bullish_score_smooth_ema_5,0.0043395062017751,0.0,0.0043395062017751,0.0043395062017751,1.0,1.0,4339.506201775101,0.1666666666666666,1518.8705730904326,bullish,3.0,timing,45.0,False,False,False,False,True
