portfolio_type,signal_source,horizon_days,prediction_start,prediction_end,total_return,max_drawdown,return_drawdown_ratio,balanced_score,accuracy,trades,sharpe_like,state_mix,buy_hold_return_same_period,buy_hold_max_drawdown_same_period,v4_total_return_same_horizon,v4_max_drawdown_same_horizon,v4_balanced_score_same_horizon,v4_return_drawdown_ratio_same_horizon,v4_accuracy_same_horizon,v4_trades_same_horizon
long_short_portfolio,ml_position_raw,7,2016-10-06,2026-05-16,455.72016092660505,-0.6723900078201852,677.7616496770972,271.4743210905953,0.5404558404558405,239,1.4983725341987142,"LONG_100:1682, CASH:1588, SHORT_100:240",126.45311824205616,-0.8339900882218972,455.7201609265903,-0.6723900078201858,271.4743210905864,677.7616496770747,0.5404558404558405,239
long_short_portfolio,ml_position_raw,90,2016-10-06,2026-05-16,165.7693499543192,-0.8796905398055972,188.44052817818476,86.39315612074938,0.617948717948718,166,1.159596210210479,"LONG_100:2156, CASH:804, SHORT_100:550",126.45311824205616,-0.8339900882218972,165.76934995431145,-0.8796905398055977,86.39315612074529,188.44052817817584,0.617948717948718,166
long_short_portfolio,ml_position_raw,3,2016-10-06,2026-05-16,101.44889588874909,-0.7891794690052651,128.54984179532966,55.14148171032593,0.541025641025641,220,1.2094826311195876,"CASH:1858, LONG_100:1558, SHORT_100:94",126.45311824205616,-0.8339900882218972,101.44889588874574,-0.7891794690052664,55.14148171032404,128.5498417953252,0.541025641025641,220
long_short_portfolio,ml_position_raw,14,2016-10-06,2026-05-16,84.25332667196452,-0.8177160070701702,103.03494849494187,44.862993230289796,0.5407407407407407,196,1.1261443958565234,"LONG_100:1807, CASH:1397, SHORT_100:306",126.45311824205616,-0.8339900882218972,84.25332667196196,-0.8177160070701711,44.86299323028839,103.03494849493865,0.5407407407407407,196
long_short_portfolio,ml_position_raw,60,2016-10-06,2026-05-16,70.19457659536701,-0.8445175307318866,83.11796267217103,36.67697950989038,0.5113960113960114,160,1.0590311721741068,"LONG_100:1719, CASH:1221, SHORT_100:570",126.45311824205616,-0.8339900882218972,70.19457659536484,-0.8445175307318873,36.67697950988921,83.1179626721684,0.5113960113960114,160
long_short_portfolio,ml_position_raw,30,2016-10-06,2026-05-16,59.18927486207706,-0.8320041892315206,71.14059716063106,30.913630313777528,0.5341880341880342,196,1.030667598764565,"LONG_100:1905, CASH:1088, SHORT_100:517",126.45311824205616,-0.8339900882218972,59.18927486207493,-0.832004189231522,30.913630313776352,71.14059716062839,0.5341880341880342,196
