indicator,span,long_threshold,short_threshold,mode,total_return,buy_hold_return,max_drawdown,buy_hold_max_drawdown,sharpe_like,return_drawdown_ratio,number_of_trades,balanced_score
astro_trend_start_score,3,2.0,-1.5,long_short_balanced_v2,11.325940871676625,169.68246816461956,-0.4433890004878883,-0.8339900882218972,0.9673663411176644,25.544027612804992,82,8.064450819779221
astro_trend_start_score,3,2.0,-2.0,long_short_balanced_v2,11.325940871676625,169.68246816461956,-0.4433890004878883,-0.8339900882218972,0.9673663411176644,25.544027612804992,82,8.064450819779221
astro_trend_start_score,3,2.0,-2.5,long_short_balanced_v2,11.325940871676625,169.68246816461956,-0.4433890004878883,-0.8339900882218972,0.9673663411176644,25.544027612804992,82,8.064450819779221
astro_trend_start_score,3,2.0,-3.0,long_short_balanced_v2,11.325940871676625,169.68246816461956,-0.4433890004878883,-0.8339900882218972,0.9673663411176644,25.544027612804992,82,8.064450819779221
astro_volatility_score,14,1.0,-0.5,long_short_balanced_v2,15.797250111979071,169.68246816461956,-0.7913024997954504,-0.8339900882218972,0.7159573872642089,19.963604457287342,66,7.699325130263697
astro_volatility_score,14,1.0,-1.0,long_short_balanced_v2,15.797250111979071,169.68246816461956,-0.7913024997954504,-0.8339900882218972,0.7159573872642089,19.963604457287342,66,7.699325130263697
astro_volatility_score,14,1.0,-1.5,long_short_balanced_v2,15.797250111979071,169.68246816461956,-0.7913024997954504,-0.8339900882218972,0.7159573872642089,19.963604457287342,66,7.699325130263697
astro_volatility_score,14,1.0,-2.0,long_short_balanced_v2,15.797250111979071,169.68246816461956,-0.7913024997954504,-0.8339900882218972,0.7159573872642089,19.963604457287342,66,7.699325130263697
astro_bearish_score,21,1.0,-0.5,long_short_balanced_v2,13.909536224439158,169.68246816461956,-0.6673961608979896,-0.8339900882218972,0.8136076651655882,20.841498707040373,35,7.595509433459072
astro_bearish_score,21,1.0,-1.0,long_short_balanced_v2,13.909536224439158,169.68246816461956,-0.6673961608979896,-0.8339900882218972,0.8136076651655882,20.841498707040373,35,7.595509433459072
astro_bearish_score,21,1.0,-1.5,long_short_balanced_v2,13.909536224439158,169.68246816461956,-0.6673961608979896,-0.8339900882218972,0.8136076651655882,20.841498707040373,35,7.595509433459072
astro_bearish_score,21,1.0,-2.0,long_short_balanced_v2,13.909536224439158,169.68246816461956,-0.6673961608979896,-0.8339900882218972,0.8136076651655882,20.841498707040373,35,7.595509433459072
astro_trend_start_score,5,2.0,-1.0,long_short_balanced_v2,10.234705491196728,169.68246816461956,-0.43649950892114686,-0.8339900882218972,0.9244213087187912,23.44723254441419,70,7.334877416347653
astro_trend_start_score,5,2.0,-1.5,long_short_balanced_v2,10.234705491196728,169.68246816461956,-0.43649950892114686,-0.8339900882218972,0.9244213087187912,23.44723254441419,70,7.334877416347653
astro_trend_start_score,5,2.0,-2.0,long_short_balanced_v2,10.234705491196728,169.68246816461956,-0.43649950892114686,-0.8339900882218972,0.9244213087187912,23.44723254441419,70,7.334877416347653
astro_trend_start_score,5,2.0,-2.5,long_short_balanced_v2,10.234705491196728,169.68246816461956,-0.43649950892114686,-0.8339900882218972,0.9244213087187912,23.44723254441419,70,7.334877416347653
astro_trend_start_score,5,2.0,-3.0,long_short_balanced_v2,10.234705491196728,169.68246816461956,-0.43649950892114686,-0.8339900882218972,0.9244213087187912,23.44723254441419,70,7.334877416347653
astro_momentum_v2,10,0.5,-1.5,long_short_balanced_v2,15.750734450728746,169.68246816461956,-0.8581900252626489,-0.8339900882218972,0.7172561753351799,18.35343453905589,63,7.2695246752699
astro_bullish_score,8,1.0,-0.5,long_short_balanced_v2,14.99268826092243,169.68246816461956,-0.8315494763819562,-0.8339900882218972,0.703845730001591,18.029821059060865,51,7.035984767516604
astro_bullish_score,8,1.0,-1.0,long_short_balanced_v2,14.99268826092243,169.68246816461956,-0.8315494763819562,-0.8339900882218972,0.703845730001591,18.029821059060865,51,7.035984767516604
astro_bullish_score,8,1.0,-1.5,long_short_balanced_v2,14.99268826092243,169.68246816461956,-0.8315494763819562,-0.8339900882218972,0.703845730001591,18.029821059060865,51,7.035984767516604
astro_bullish_score,8,1.0,-2.0,long_short_balanced_v2,14.99268826092243,169.68246816461956,-0.8315494763819562,-0.8339900882218972,0.703845730001591,18.029821059060865,51,7.035984767516604
astro_momentum_v2_smooth,5,0.5,-1.5,long_short_balanced_v2,15.31161182394543,169.68246816461956,-0.8600791735597056,-0.8339900882218972,0.7130122257797514,17.80256085096626,68,7.013081847349224
astro_bearish_score,30,1.0,-0.5,long_short_balanced_v2,12.740619672603355,169.68246816461956,-0.6941046839928009,-0.8339900882218972,0.7913948332048213,18.355472836335878,31,6.706681376340909
astro_bearish_score,30,1.0,-1.0,long_short_balanced_v2,12.740619672603355,169.68246816461956,-0.6941046839928009,-0.8339900882218972,0.7913948332048213,18.355472836335878,31,6.706681376340909
astro_bearish_score,30,1.0,-1.5,long_short_balanced_v2,12.740619672603355,169.68246816461956,-0.6941046839928009,-0.8339900882218972,0.7913948332048213,18.355472836335878,31,6.706681376340909
astro_bearish_score,30,1.0,-2.0,long_short_balanced_v2,12.740619672603355,169.68246816461956,-0.6941046839928009,-0.8339900882218972,0.7913948332048213,18.355472836335878,31,6.706681376340909
astro_bullish_score,10,1.0,-0.5,long_short_balanced_v2,13.904586461741289,169.68246816461956,-0.8281239488180063,-0.8339900882218972,0.6936448564741287,16.7904653422806,49,6.466741026341149
astro_bullish_score,10,1.0,-1.0,long_short_balanced_v2,13.904586461741289,169.68246816461956,-0.8281239488180063,-0.8339900882218972,0.6936448564741287,16.7904653422806,49,6.466741026341149
astro_bullish_score,10,1.0,-1.5,long_short_balanced_v2,13.904586461741289,169.68246816461956,-0.8281239488180063,-0.8339900882218972,0.6936448564741287,16.7904653422806,49,6.466741026341149
astro_bullish_score,10,1.0,-2.0,long_short_balanced_v2,13.904586461741289,169.68246816461956,-0.8281239488180063,-0.8339900882218972,0.6936448564741287,16.7904653422806,49,6.466741026341149
astro_trend_end_score,3,1.0,-0.5,long_short_balanced_v2,10.857874600092629,169.68246816461956,-0.5608435299773252,-0.8339900882218972,0.7256377515988873,19.359899900301265,87,6.404332165761608
astro_trend_end_score,3,1.0,-1.0,long_short_balanced_v2,10.857874600092629,169.68246816461956,-0.5608435299773252,-0.8339900882218972,0.7256377515988873,19.359899900301265,87,6.404332165761608
astro_trend_end_score,3,1.0,-1.5,long_short_balanced_v2,10.857874600092629,169.68246816461956,-0.5608435299773252,-0.8339900882218972,0.7256377515988873,19.359899900301265,87,6.404332165761608
astro_trend_end_score,3,1.0,-2.0,long_short_balanced_v2,10.857874600092629,169.68246816461956,-0.5608435299773252,-0.8339900882218972,0.7256377515988873,19.359899900301265,87,6.404332165761608
astro_compression_score,5,1.0,-0.5,long_short_balanced_v2,7.227570230921305,169.68246816461956,-0.3251083263632373,-0.8339900882218972,0.8253634357486515,22.231267687823166,35,6.38700749159563
astro_compression_score,5,1.0,-1.0,long_short_balanced_v2,7.227570230921305,169.68246816461956,-0.3251083263632373,-0.8339900882218972,0.8253634357486515,22.231267687823166,35,6.38700749159563
astro_compression_score,5,1.0,-1.5,long_short_balanced_v2,7.227570230921305,169.68246816461956,-0.3251083263632373,-0.8339900882218972,0.8253634357486515,22.231267687823166,35,6.38700749159563
astro_compression_score,5,1.0,-2.0,long_short_balanced_v2,7.227570230921305,169.68246816461956,-0.3251083263632373,-0.8339900882218972,0.8253634357486515,22.231267687823166,35,6.38700749159563
astro_momentum_v2_smooth,8,0.5,-1.5,long_short_balanced_v2,13.72267385853998,169.68246816461956,-0.8666376497942767,-0.8339900882218972,0.6969201391429873,15.834384603296986,58,6.146490659187172
astro_bullish_score,10,3.0,-2.0,long_short_balanced_v2,6.088192815128388,169.68246816461956,-0.28545329823286014,-0.8339900882218972,0.9318043223484062,21.328157190049037,32,5.972631064138396
astro_bullish_score,10,3.0,-2.5,long_short_balanced_v2,6.088192815128388,169.68246816461956,-0.28545329823286014,-0.8339900882218972,0.9318043223484062,21.328157190049037,32,5.972631064138396
astro_bullish_score,10,3.0,-3.0,long_short_balanced_v2,6.088192815128388,169.68246816461956,-0.28545329823286014,-0.8339900882218972,0.9318043223484062,21.328157190049037,32,5.972631064138396
astro_volatility_score,21,1.0,-0.5,long_short_balanced_v2,12.73752528998472,169.68246816461956,-0.8085880614918173,-0.8339900882218972,0.6844088126929848,15.75279910327197,56,5.920698840489278
astro_volatility_score,21,1.0,-1.0,long_short_balanced_v2,12.73752528998472,169.68246816461956,-0.8085880614918173,-0.8339900882218972,0.6844088126929848,15.75279910327197,56,5.920698840489278
astro_volatility_score,21,1.0,-1.5,long_short_balanced_v2,12.73752528998472,169.68246816461956,-0.8085880614918173,-0.8339900882218972,0.6844088126929848,15.75279910327197,56,5.920698840489278
astro_volatility_score,21,1.0,-2.0,long_short_balanced_v2,12.73752528998472,169.68246816461956,-0.8085880614918173,-0.8339900882218972,0.6844088126929848,15.75279910327197,56,5.920698840489278
astro_compression_score,30,1.0,-0.5,long_short_balanced_v2,7.629089595112715,169.68246816461956,-0.39091540721601636,-0.8339900882218972,0.8295172817562674,19.515960369648333,27,5.8833527543419635
astro_compression_score,30,1.0,-1.0,long_short_balanced_v2,7.629089595112715,169.68246816461956,-0.39091540721601636,-0.8339900882218972,0.8295172817562674,19.515960369648333,27,5.8833527543419635
astro_compression_score,30,1.0,-1.5,long_short_balanced_v2,7.629089595112715,169.68246816461956,-0.39091540721601636,-0.8339900882218972,0.8295172817562674,19.515960369648333,27,5.8833527543419635
astro_compression_score,30,1.0,-2.0,long_short_balanced_v2,7.629089595112715,169.68246816461956,-0.39091540721601636,-0.8339900882218972,0.8295172817562674,19.515960369648333,27,5.8833527543419635
astro_momentum_v2,10,0.5,-1.0,long_short_balanced_v2,13.015294368585256,169.68246816461956,-0.8596357748102962,-0.8339900882218972,0.6871682637315601,15.140475478067978,74,5.770097049466352
astro_compression_score,10,1.0,-0.5,long_short_balanced_v2,6.869181026422172,169.68246816461956,-0.3479750755565415,-0.8339900882218972,0.7952712614806692,19.740439787061757,29,5.7469881565964585
astro_compression_score,10,1.0,-1.0,long_short_balanced_v2,6.869181026422172,169.68246816461956,-0.3479750755565415,-0.8339900882218972,0.7952712614806692,19.740439787061757,29,5.7469881565964585
astro_compression_score,10,1.0,-1.5,long_short_balanced_v2,6.869181026422172,169.68246816461956,-0.3479750755565415,-0.8339900882218972,0.7952712614806692,19.740439787061757,29,5.7469881565964585
astro_compression_score,10,1.0,-2.0,long_short_balanced_v2,6.869181026422172,169.68246816461956,-0.3479750755565415,-0.8339900882218972,0.7952712614806692,19.740439787061757,29,5.7469881565964585
astro_momentum_v2,8,0.5,-1.5,long_short_balanced_v2,12.707905837698657,169.68246816461956,-0.87038837128158,-0.8339900882218972,0.686602234971565,14.600270703280701,71,5.559484229031994
astro_trend_start_score,3,1.0,-0.5,long_short_balanced_v2,12.031007762353132,169.68246816461956,-0.8061726277812078,-0.8339900882218972,0.680851731177001,14.923612322915908,76,5.505106544088109
astro_trend_start_score,3,1.0,-1.0,long_short_balanced_v2,12.031007762353132,169.68246816461956,-0.8061726277812078,-0.8339900882218972,0.680851731177001,14.923612322915908,76,5.505106544088109
astro_trend_start_score,3,1.0,-1.5,long_short_balanced_v2,12.031007762353132,169.68246816461956,-0.8061726277812078,-0.8339900882218972,0.680851731177001,14.923612322915908,76,5.505106544088109
astro_trend_start_score,3,1.0,-2.0,long_short_balanced_v2,12.031007762353132,169.68246816461956,-0.8061726277812078,-0.8339900882218972,0.680851731177001,14.923612322915908,76,5.505106544088109
astro_volatility_score,30,1.0,-0.5,long_short_balanced_v2,12.060505708961658,169.68246816461956,-0.8243690889199435,-0.8339900882218972,0.6765307350167359,14.62998294218293,42,5.494206961751863
astro_volatility_score,30,1.0,-1.0,long_short_balanced_v2,12.060505708961658,169.68246816461956,-0.8243690889199435,-0.8339900882218972,0.6765307350167359,14.62998294218293,42,5.494206961751863
astro_volatility_score,30,1.0,-1.5,long_short_balanced_v2,12.060505708961658,169.68246816461956,-0.8243690889199435,-0.8339900882218972,0.6765307350167359,14.62998294218293,42,5.494206961751863
astro_volatility_score,30,1.0,-2.0,long_short_balanced_v2,12.060505708961658,169.68246816461956,-0.8243690889199435,-0.8339900882218972,0.6765307350167359,14.62998294218293,42,5.494206961751863
astro_momentum_v2_smooth,8,0.5,-1.0,long_short_balanced_v2,12.268025933488941,169.68246816461956,-0.8719390945534227,-0.8339900882218972,0.6789122675259384,14.06981979604,70,5.3180280044349235
astro_momentum_v2_smooth,3,0.5,-1.5,long_short_balanced_v2,11.77853842638683,169.68246816461956,-0.8571956008361368,-0.8339900882218972,0.6757789501302498,13.740782634555819,78,5.110236233625108
astro_momentum_v2,3,0.5,-1.5,long_short_balanced_v2,11.51399520765412,169.68246816461956,-0.8279519772606995,-0.8339900882218972,0.6725793876330916,13.906597875094725,111,5.0406219264773675
astro_compression_score,8,1.0,-0.5,long_short_balanced_v2,6.136886722993302,169.68246816461956,-0.3572189132157111,-0.8339900882218972,0.7713271541621732,17.179624303059974,33,4.983693369351288
astro_compression_score,8,1.0,-1.0,long_short_balanced_v2,6.136886722993302,169.68246816461956,-0.3572189132157111,-0.8339900882218972,0.7713271541621732,17.179624303059974,33,4.983693369351288
astro_compression_score,8,1.0,-1.5,long_short_balanced_v2,6.136886722993302,169.68246816461956,-0.3572189132157111,-0.8339900882218972,0.7713271541621732,17.179624303059974,33,4.983693369351288
astro_compression_score,8,1.0,-2.0,long_short_balanced_v2,6.136886722993302,169.68246816461956,-0.3572189132157111,-0.8339900882218972,0.7713271541621732,17.179624303059974,33,4.983693369351288
astro_bearish_score,10,1.0,-0.5,long_short_balanced_v2,9.298256104844127,169.68246816461956,-0.6373708294065739,-0.8339900882218972,0.7247029979608901,14.588455693055952,57,4.926992925138924
astro_bearish_score,10,1.0,-1.0,long_short_balanced_v2,9.298256104844127,169.68246816461956,-0.6373708294065739,-0.8339900882218972,0.7247029979608901,14.588455693055952,57,4.926992925138924
astro_bearish_score,10,1.0,-1.5,long_short_balanced_v2,9.298256104844127,169.68246816461956,-0.6373708294065739,-0.8339900882218972,0.7247029979608901,14.588455693055952,57,4.926992925138924
astro_bearish_score,10,1.0,-2.0,long_short_balanced_v2,9.298256104844127,169.68246816461956,-0.6373708294065739,-0.8339900882218972,0.7247029979608901,14.588455693055952,57,4.926992925138924
astro_reversal_score,3,1.5,-0.5,long_short_balanced_v2,10.557024130424505,169.68246816461956,-0.780328018302501,-0.8339900882218972,0.6911985836706663,13.528956903777333,77,4.824886025897333
astro_reversal_score,3,1.5,-1.0,long_short_balanced_v2,10.557024130424505,169.68246816461956,-0.780328018302501,-0.8339900882218972,0.6911985836706663,13.528956903777333,77,4.824886025897333
astro_reversal_score,3,1.5,-1.5,long_short_balanced_v2,10.557024130424505,169.68246816461956,-0.780328018302501,-0.8339900882218972,0.6911985836706663,13.528956903777333,77,4.824886025897333
astro_reversal_score,3,1.5,-2.0,long_short_balanced_v2,10.557024130424505,169.68246816461956,-0.780328018302501,-0.8339900882218972,0.6911985836706663,13.528956903777333,77,4.824886025897333
astro_reversal_score,3,1.5,-2.5,long_short_balanced_v2,10.557024130424505,169.68246816461956,-0.780328018302501,-0.8339900882218972,0.6911985836706663,13.528956903777333,77,4.824886025897333
astro_bullish_score,14,3.0,-2.0,long_short_balanced_v2,5.274729362092295,169.68246816461956,-0.3110082487023963,-0.8339900882218972,0.8800633703438372,16.960094737357533,28,4.803950731183136
astro_bullish_score,14,3.0,-2.5,long_short_balanced_v2,5.274729362092295,169.68246816461956,-0.3110082487023963,-0.8339900882218972,0.8800633703438372,16.960094737357533,28,4.803950731183136
astro_bullish_score,14,3.0,-3.0,long_short_balanced_v2,5.274729362092295,169.68246816461956,-0.3110082487023963,-0.8339900882218972,0.8800633703438372,16.960094737357533,28,4.803950731183136
astro_reversal_score,8,1.5,-0.5,long_short_balanced_v2,10.034647670780194,169.68246816461956,-0.7517053194900922,-0.8339900882218972,0.6819000771983222,13.349177411152342,61,4.7034318351087165
astro_reversal_score,8,1.5,-1.0,long_short_balanced_v2,10.034647670780194,169.68246816461956,-0.7517053194900922,-0.8339900882218972,0.6819000771983222,13.349177411152342,61,4.7034318351087165
astro_reversal_score,8,1.5,-1.5,long_short_balanced_v2,10.034647670780194,169.68246816461956,-0.7517053194900922,-0.8339900882218972,0.6819000771983222,13.349177411152342,61,4.7034318351087165
astro_reversal_score,8,1.5,-2.0,long_short_balanced_v2,10.034647670780194,169.68246816461956,-0.7517053194900922,-0.8339900882218972,0.6819000771983222,13.349177411152342,61,4.7034318351087165
astro_reversal_score,8,1.5,-2.5,long_short_balanced_v2,10.034647670780194,169.68246816461956,-0.7517053194900922,-0.8339900882218972,0.6819000771983222,13.349177411152342,61,4.7034318351087165
astro_momentum_v2,5,0.5,-1.5,long_short_balanced_v2,10.860629748430139,169.68246816461956,-0.8399345534354734,-0.8339900882218972,0.664608855326988,12.930328564301039,89,4.672196349366834
astro_bullish_score,8,3.0,-2.0,long_short_balanced_v2,5.315097250516238,169.68246816461956,-0.3290335748901625,-0.8339900882218972,0.8840440428601628,16.153662288994415,36,4.613328887762576
astro_bullish_score,8,3.0,-2.5,long_short_balanced_v2,5.315097250516238,169.68246816461956,-0.3290335748901625,-0.8339900882218972,0.8840440428601628,16.153662288994415,36,4.613328887762576
astro_bullish_score,8,3.0,-3.0,long_short_balanced_v2,5.315097250516238,169.68246816461956,-0.3290335748901625,-0.8339900882218972,0.8840440428601628,16.153662288994415,36,4.613328887762576
astro_momentum_v2_smooth,10,0.5,-1.5,long_short_balanced_v2,10.797127161977876,169.68246816461956,-0.8703431093816006,-0.8339900882218972,0.6626957201162476,12.405598488220916,54,4.571821470211645
astro_compression_score,3,1.0,-0.5,long_short_balanced_v2,6.103584167519378,169.68246816461956,-0.3993330547935793,-0.8339900882218972,0.7805920801103357,15.28444513734132,47,4.507201527577843
astro_compression_score,3,1.0,-1.0,long_short_balanced_v2,6.103584167519378,169.68246816461956,-0.3993330547935793,-0.8339900882218972,0.7805920801103357,15.28444513734132,47,4.507201527577843
astro_compression_score,3,1.0,-1.5,long_short_balanced_v2,6.103584167519378,169.68246816461956,-0.3993330547935793,-0.8339900882218972,0.7805920801103357,15.28444513734132,47,4.507201527577843
astro_compression_score,3,1.0,-2.0,long_short_balanced_v2,6.103584167519378,169.68246816461956,-0.3993330547935793,-0.8339900882218972,0.7805920801103357,15.28444513734132,47,4.507201527577843
astro_volatility_score,3,1.5,-0.5,long_short_balanced_v2,9.780125212182437,169.68246816461956,-0.7342492566511643,-0.8339900882218972,0.6861053355243245,13.319898009551398,156,4.459085414797994
astro_volatility_score,3,1.5,-1.0,long_short_balanced_v2,9.780125212182437,169.68246816461956,-0.7342492566511643,-0.8339900882218972,0.6861053355243245,13.319898009551398,156,4.459085414797994
astro_volatility_score,3,1.5,-1.5,long_short_balanced_v2,9.780125212182437,169.68246816461956,-0.7342492566511643,-0.8339900882218972,0.6861053355243245,13.319898009551398,156,4.459085414797994
astro_volatility_score,3,1.5,-2.0,long_short_balanced_v2,9.780125212182437,169.68246816461956,-0.7342492566511643,-0.8339900882218972,0.6861053355243245,13.319898009551398,156,4.459085414797994
astro_volatility_score,3,1.5,-2.5,long_short_balanced_v2,9.780125212182437,169.68246816461956,-0.7342492566511643,-0.8339900882218972,0.6861053355243245,13.319898009551398,156,4.459085414797994
astro_bearish_score,3,1.5,-0.5,long_short_balanced_v2,5.652014877016998,169.68246816461956,-0.3691374426489342,-0.8339900882218972,0.7484882154681766,15.311410396241788,75,4.353575664567326
astro_bearish_score,3,1.5,-1.0,long_short_balanced_v2,5.652014877016998,169.68246816461956,-0.3691374426489342,-0.8339900882218972,0.7484882154681766,15.311410396241788,75,4.353575664567326
astro_bearish_score,3,1.5,-1.5,long_short_balanced_v2,5.652014877016998,169.68246816461956,-0.3691374426489342,-0.8339900882218972,0.7484882154681766,15.311410396241788,75,4.353575664567326
astro_bearish_score,3,1.5,-2.0,long_short_balanced_v2,5.652014877016998,169.68246816461956,-0.3691374426489342,-0.8339900882218972,0.7484882154681766,15.311410396241788,75,4.353575664567326
astro_bearish_score,3,1.5,-2.5,long_short_balanced_v2,5.652014877016998,169.68246816461956,-0.3691374426489342,-0.8339900882218972,0.7484882154681766,15.311410396241788,75,4.353575664567326
astro_momentum_v2_smooth,10,0.5,-1.0,long_short_balanced_v2,10.306698114030992,169.68246816461956,-0.8698080988433963,-0.8339900882218972,0.6546609106241109,11.849393133653324,64,4.291040276924512
astro_compression_score,14,1.0,-0.5,long_short_balanced_v2,5.461282951587932,169.68246816461956,-0.36904497852234663,-0.8339900882218972,0.7373662955623348,14.798420976908746,29,4.281448131299543
astro_compression_score,14,1.0,-1.0,long_short_balanced_v2,5.461282951587932,169.68246816461956,-0.36904497852234663,-0.8339900882218972,0.7373662955623348,14.798420976908746,29,4.281448131299543
astro_compression_score,14,1.0,-1.5,long_short_balanced_v2,5.461282951587932,169.68246816461956,-0.36904497852234663,-0.8339900882218972,0.7373662955623348,14.798420976908746,29,4.281448131299543
astro_compression_score,14,1.0,-2.0,long_short_balanced_v2,5.461282951587932,169.68246816461956,-0.36904497852234663,-0.8339900882218972,0.7373662955623348,14.798420976908746,29,4.281448131299543
astro_momentum_v2,8,0.5,-1.0,long_short_balanced_v2,10.231160997058957,169.68246816461956,-0.8541310313316602,-0.8339900882218972,0.6536265123784488,11.97844431563122,82,4.28129122019782
astro_reversal_score,21,1.5,-0.5,long_short_balanced_v2,8.86733721874508,169.68246816461956,-0.7126021141107948,-0.8339900882218972,0.6594490877158546,12.443602177366532,35,4.2737980650169805
astro_reversal_score,21,1.5,-1.0,long_short_balanced_v2,8.86733721874508,169.68246816461956,-0.7126021141107948,-0.8339900882218972,0.6594490877158546,12.443602177366532,35,4.2737980650169805
astro_reversal_score,21,1.5,-1.5,long_short_balanced_v2,8.86733721874508,169.68246816461956,-0.7126021141107948,-0.8339900882218972,0.6594490877158546,12.443602177366532,35,4.2737980650169805
astro_reversal_score,21,1.5,-2.0,long_short_balanced_v2,8.86733721874508,169.68246816461956,-0.7126021141107948,-0.8339900882218972,0.6594490877158546,12.443602177366532,35,4.2737980650169805
astro_reversal_score,21,1.5,-2.5,long_short_balanced_v2,8.86733721874508,169.68246816461956,-0.7126021141107948,-0.8339900882218972,0.6594490877158546,12.443602177366532,35,4.2737980650169805
astro_trend_start_score,5,1.0,-0.5,long_short_balanced_v2,9.530594672709206,169.68246816461956,-0.8061726277812075,-0.8339900882218972,0.6472885430440801,11.82202712456243,68,4.137240302271069
astro_trend_start_score,5,1.0,-1.0,long_short_balanced_v2,9.530594672709206,169.68246816461956,-0.8061726277812075,-0.8339900882218972,0.6472885430440801,11.82202712456243,68,4.137240302271069
astro_trend_start_score,5,1.0,-1.5,long_short_balanced_v2,9.530594672709206,169.68246816461956,-0.8061726277812075,-0.8339900882218972,0.6472885430440801,11.82202712456243,68,4.137240302271069
astro_trend_start_score,5,1.0,-2.0,long_short_balanced_v2,9.530594672709206,169.68246816461956,-0.8061726277812075,-0.8339900882218972,0.6472885430440801,11.82202712456243,68,4.137240302271069
astro_trend_start_score,21,2.5,-1.5,long_short_balanced_v2,5.01711569844926,169.68246816461956,-0.35621577615622524,-0.8339900882218972,0.9443006877871611,14.084484838338287,18,4.129428288082963
astro_trend_start_score,21,2.5,-2.0,long_short_balanced_v2,5.01711569844926,169.68246816461956,-0.35621577615622524,-0.8339900882218972,0.9443006877871611,14.084484838338287,18,4.129428288082963
astro_trend_start_score,21,2.5,-2.5,long_short_balanced_v2,5.01711569844926,169.68246816461956,-0.35621577615622524,-0.8339900882218972,0.9443006877871611,14.084484838338287,18,4.129428288082963
astro_trend_start_score,21,2.5,-3.0,long_short_balanced_v2,5.01711569844926,169.68246816461956,-0.35621577615622524,-0.8339900882218972,0.9443006877871611,14.084484838338287,18,4.129428288082963
astro_momentum_v2_smooth,5,0.5,-1.0,long_short_balanced_v2,9.902324034305291,169.68246816461956,-0.8529576452906475,-0.8339900882218972,0.6489256332275173,11.609397124204271,78,4.116710420487478
astro_compression_score,10,1.5,-0.5,long_short_balanced_v2,2.955147622815838,169.68246816461956,-0.18739492382138834,-0.8339900882218972,0.9050039094510561,15.76962471850346,22,4.077378408593784
astro_compression_score,10,1.5,-1.0,long_short_balanced_v2,2.955147622815838,169.68246816461956,-0.18739492382138834,-0.8339900882218972,0.9050039094510561,15.76962471850346,22,4.077378408593784
astro_compression_score,10,1.5,-1.5,long_short_balanced_v2,2.955147622815838,169.68246816461956,-0.18739492382138834,-0.8339900882218972,0.9050039094510561,15.76962471850346,22,4.077378408593784
astro_compression_score,10,1.5,-2.0,long_short_balanced_v2,2.955147622815838,169.68246816461956,-0.18739492382138834,-0.8339900882218972,0.9050039094510561,15.76962471850346,22,4.077378408593784
astro_compression_score,10,1.5,-2.5,long_short_balanced_v2,2.955147622815838,169.68246816461956,-0.18739492382138834,-0.8339900882218972,0.9050039094510561,15.76962471850346,22,4.077378408593784
astro_momentum_v2_smooth,21,1.0,-1.5,long_short_balanced_v2,9.1168987642924,169.68246816461956,-0.7843823881547041,-0.8339900882218972,0.6538910852586369,11.623028387646908,68,4.0086581586885
astro_bullish_score,5,3.0,-2.0,long_short_balanced_v2,4.987453662668392,169.68246816461956,-0.3579479401622405,-0.8339900882218972,0.8750001926461893,13.933460995495098,44,4.008006464714652
astro_bullish_score,5,3.0,-2.5,long_short_balanced_v2,4.987453662668392,169.68246816461956,-0.3579479401622405,-0.8339900882218972,0.8750001926461893,13.933460995495098,44,4.008006464714652
astro_bullish_score,5,3.0,-3.0,long_short_balanced_v2,4.987453662668392,169.68246816461956,-0.3579479401622405,-0.8339900882218972,0.8750001926461893,13.933460995495098,44,4.008006464714652
astro_momentum_v2,21,0.5,-1.0,long_short_balanced_v2,9.463521210355982,169.68246816461956,-0.8533336872602829,-0.8339900882218972,0.6426009203340566,11.090059318693495,58,3.9181080640886914
astro_compression_score,21,1.0,-0.5,long_short_balanced_v2,5.040523621357884,169.68246816461956,-0.3726488445928018,-0.8339900882218972,0.7141452579613818,13.526202199461343,25,3.894082362594984
astro_compression_score,21,1.0,-1.0,long_short_balanced_v2,5.040523621357884,169.68246816461956,-0.3726488445928018,-0.8339900882218972,0.7141452579613818,13.526202199461343,25,3.894082362594984
astro_compression_score,21,1.0,-1.5,long_short_balanced_v2,5.040523621357884,169.68246816461956,-0.3726488445928018,-0.8339900882218972,0.7141452579613818,13.526202199461343,25,3.894082362594984
astro_compression_score,21,1.0,-2.0,long_short_balanced_v2,5.040523621357884,169.68246816461956,-0.3726488445928018,-0.8339900882218972,0.7141452579613818,13.526202199461343,25,3.894082362594984
astro_momentum_v2,14,0.5,-1.5,long_short_balanced_v2,9.537810999531878,169.68246816461956,-0.8689806197710472,-0.8339900882218972,0.645259732144989,10.975861581406535,59,3.8931485793422955
astro_volatility_score,5,1.5,-0.5,long_short_balanced_v2,8.772180490065693,169.68246816461956,-0.7488943151279855,-0.8339900882218972,0.6654074895191431,11.71350925339383,128,3.8611775208141523
astro_volatility_score,5,1.5,-1.0,long_short_balanced_v2,8.772180490065693,169.68246816461956,-0.7488943151279855,-0.8339900882218972,0.6654074895191431,11.71350925339383,128,3.8611775208141523
astro_volatility_score,5,1.5,-1.5,long_short_balanced_v2,8.772180490065693,169.68246816461956,-0.7488943151279855,-0.8339900882218972,0.6654074895191431,11.71350925339383,128,3.8611775208141523
astro_volatility_score,5,1.5,-2.0,long_short_balanced_v2,8.772180490065693,169.68246816461956,-0.7488943151279855,-0.8339900882218972,0.6654074895191431,11.71350925339383,128,3.8611775208141523
