portfolio_type,signal_source,horizon_days,prediction_start,prediction_end,total_return,max_drawdown,return_drawdown_ratio,balanced_score,accuracy,trades,sharpe_like,state_mix,buy_hold_return_same_period,buy_hold_max_drawdown_same_period,v4_total_return_same_horizon,v4_max_drawdown_same_horizon,v4_balanced_score_same_horizon,v4_return_drawdown_ratio_same_horizon,v4_accuracy_same_horizon,v4_trades_same_horizon
spot_portfolio,ml_position_raw,7,2016-10-06,2026-05-16,348.8295018869659,-0.7428457940444855,469.58534958882217,197.65105717013577,0.5404558404558405,239,1.4048397966776478,"BTC_100:1682, BTC_50:1588, CASH_100:240",126.45311824205616,-0.8339900882218972,455.7201609265903,-0.6723900078201858,271.4743210905864,677.7616496770747,0.5404558404558405,239
spot_portfolio,ml_position_raw,90,2016-10-06,2026-05-16,229.5290888250934,-0.8386571051318592,273.6864535226293,122.66005735452457,0.617948717948718,166,1.269603953958575,"BTC_100:2156, BTC_50:804, CASH_100:550",126.45311824205616,-0.8339900882218972,165.76934995431145,-0.8796905398055977,86.39315612074529,188.44052817817584,0.617948717948718,166
spot_portfolio,ml_position_raw,3,2016-10-06,2026-05-16,157.79775301190287,-0.8012447570816512,196.94076200466472,85.72260251806524,0.541025641025641,220,1.24765759975287,"BTC_50:1858, BTC_100:1558, CASH_100:94",126.45311824205616,-0.8339900882218972,101.44889588874574,-0.7891794690052664,55.14148171032404,128.5498417953252,0.541025641025641,220
spot_portfolio,ml_position_raw,60,2016-10-06,2026-05-16,156.36430473991675,-0.8206322548903416,190.54126109241366,84.10805876623789,0.5113960113960114,160,1.2465869839801835,"BTC_100:1719, BTC_50:1221, CASH_100:570",126.45311824205616,-0.8339900882218972,70.19457659536484,-0.8445175307318873,36.67697950988921,83.1179626721684,0.5113960113960114,160
spot_portfolio,ml_position_raw,14,2016-10-06,2026-05-16,151.58522887380664,-0.8171927020549813,185.4950839534148,81.59190637102515,0.5407407407407407,196,1.2308908450540572,"BTC_100:1807, BTC_50:1397, CASH_100:306",126.45311824205616,-0.8339900882218972,84.25332667196196,-0.8177160070701711,44.86299323028839,103.03494849493865,0.5407407407407407,196
spot_portfolio,ml_position_raw,30,2016-10-06,2026-05-16,129.03008869108876,-0.7869279790394849,163.96683321462453,70.54218382362818,0.5341880341880342,196,1.18700156336003,"BTC_100:1905, BTC_50:1088, CASH_100:517",126.45311824205616,-0.8339900882218972,59.18927486207493,-0.832004189231522,30.913630313776352,71.14059716062839,0.5341880341880342,196
