audit_group,label,event_count,sample_count_7d,average_return_7d,median_return_7d,win_rate_7d,volatility_7d,max_gain_7d,max_loss_7d,sample_count_14d,average_return_14d,median_return_14d,win_rate_14d,volatility_14d,max_gain_14d,max_loss_14d,sample_count_30d,average_return_30d,median_return_30d,win_rate_30d,volatility_30d,max_gain_30d,max_loss_30d
taxonomy,Bearish,116,116,-0.013478175145252385,-0.016601189802535277,0.3706896551724138,0.07513158037526763,0.13852865029731998,-0.20917206809331357,116,-0.015440747595602518,-0.0165375255676648,0.4224137931034483,0.10459681234034636,0.26805169453370725,-0.2200894561616965,116,0.03311631215682927,0.0053504337129993695,0.5258620689655172,0.19547104227811946,0.542398751030291,-0.22921139466778506
taxonomy,Constructive / Positive Drift,1121,1121,0.018093717398122114,0.010367156864260707,0.5735950044603033,0.08393400161361746,0.4035910163408376,-0.27109464011973883,1114,0.037719243523200614,0.025639969671175322,0.6193895870736086,0.12401479302952961,0.6540829131353658,-0.2991238730214508,1098,0.0807305385331774,0.045639213710111814,0.6265938069216758,0.2047595649127192,1.2039180998144077,-0.331027998262278
taxonomy,False Bull / Exhaustion Risk,192,192,0.035516064294442214,0.03352646912249635,0.6510416666666666,0.07268784744052009,0.253253912615478,-0.13190920360910918,192,0.07204559980269946,0.06299469599228724,0.6770833333333334,0.11350977234786445,0.34629350541013704,-0.1588898584874866,192,0.16815492693011128,0.162332279682467,0.734375,0.20376138889922132,0.5893658522757008,-0.2028682211693864
taxonomy,High Risk,572,572,-0.0011162830797953557,-0.001311483138580427,0.486013986013986,0.08538123160260744,0.3715380246265265,-0.45248176951425423,572,0.001220339283506732,-0.0008878087743911522,0.49125874125874125,0.11892668466713574,0.658709437145627,-0.4346486369124415,572,0.021409264174560582,0.0009218953417957643,0.5,0.1758657204477797,0.6521784154429209,-0.5130610297253462
taxonomy,Neutral / Tactical,699,699,0.008138474015375584,-0.0008800326018231219,0.4949928469241774,0.09037450314678522,0.3774703375463586,-0.3294393844388731,699,0.0111936939140086,-0.0038903226170875493,0.4892703862660944,0.13330394140585167,0.47904512383976305,-0.4028988682387685,699,0.005312519409836832,-0.006573728030858206,0.4663805436337625,0.1820772444303255,0.5673175172700837,-0.4292763399353796
