audit_group,label,event_count,high_zone_threshold,low_zone_threshold,sample_count_7d,average_return_7d,median_return_7d,win_rate_7d,volatility_7d,max_gain_7d,max_loss_7d,sample_count_14d,average_return_14d,median_return_14d,win_rate_14d,volatility_14d,max_gain_14d,max_loss_14d,sample_count_30d,average_return_30d,median_return_30d,win_rate_30d,volatility_30d,max_gain_30d,max_loss_30d
astro_momentum,momentum_crosses_above_zero,22,1.6494393394365015,0.12584744294708078,22,0.03895877475787566,0.037356056627149026,0.5909090909090909,0.10798010498742563,0.2650577523219628,-0.15230300102929062,22,0.06006565552867291,0.017036422940193585,0.5454545454545454,0.18104236881434044,0.5844333521659482,-0.19336547350644284,22,0.04601028903860716,0.00030957651910074047,0.5,0.21061184076134679,0.49728515247676697,-0.2803904148712123
astro_momentum,momentum_crosses_below_zero,22,1.6494393394365015,0.12584744294708078,22,0.012648744808176743,0.002861022212745923,0.5,0.0972106297452062,0.26942503701906384,-0.1191678269547074,22,0.012604405899356392,-0.06272823018837431,0.45454545454545453,0.15231760449369633,0.40595194667925294,-0.23541440632750155,22,0.06091139635436496,0.020077185055408453,0.5454545454545454,0.2819691037839977,0.8914755607702625,-0.3112591061617781
astro_momentum,momentum_gt_2_0,445,1.6494393394365015,0.12584744294708078,445,0.02078297413534615,0.013467429837801026,0.5887640449438202,0.09241032741863249,0.3715380246265265,-0.45248176951425423,444,0.03781545406282216,0.021773341150788328,0.5900900900900901,0.13599835543932848,0.5187169603145998,-0.4346486369124415,428,0.1008150689831846,0.05625486108569078,0.5794392523364486,0.21438306699491744,0.6714677101541691,-0.3171434253159192
astro_momentum,momentum_gt_2_5,220,1.6494393394365015,0.12584744294708078,220,0.031564069183434657,0.02264906864337879,0.6454545454545455,0.07314364933114707,0.27955739506341737,-0.13190920360910918,220,0.06126287192913886,0.02923016510379406,0.6136363636363636,0.10811878918167883,0.33476578841879845,-0.13285231072027293,207,0.13343797343176955,0.12816012423466505,0.6811594202898551,0.18742778510310998,0.5366066386823325,-0.2028682211693864
astro_momentum,momentum_recovering_from_low_zone,57,1.6494393394365015,0.12584744294708078,57,0.016820693512498982,0.01305877466244243,0.5964912280701754,0.09105923100060766,0.23030804056871235,-0.3294393844388731,57,0.03161115379518671,0.011769673663138969,0.543859649122807,0.1355681045313059,0.4091945284549894,-0.2418292187000176,57,0.08302318969474859,0.058981428433018124,0.631578947368421,0.24450414118701727,1.018188927010626,-0.2958397078384807
astro_momentum,momentum_rolling_over_from_high_zone,54,1.6494393394365015,0.12584744294708078,54,0.0261719375867777,0.012769377903844692,0.5740740740740741,0.10850696433760616,0.2888024011013177,-0.4163419753166254,53,0.03739693359493673,0.012981133257789823,0.5660377358490566,0.14286847858780974,0.5187169603145998,-0.3058251102364993,51,0.07821585828682603,0.040068247820812974,0.5686274509803921,0.2027281209036733,0.5870779967037587,-0.2698403146481042
astro_momentum,momentum_slope_turns_negative,142,1.6494393394365015,0.12584744294708078,142,0.017547522176633485,0.008395670206345796,0.5492957746478874,0.09264079718533881,0.2888024011013177,-0.4163419753166254,141,0.025429042341351016,-0.0011865731614051356,0.48936170212765956,0.13193438757191608,0.5187169603145998,-0.3058251102364993,139,0.05154241953593707,0.006446388340648923,0.5323741007194245,0.19846548605742004,0.5870779967037587,-0.3131347810089
astro_momentum,momentum_slope_turns_positive,141,1.6494393394365015,0.12584744294708078,141,0.01341653408441334,0.01305877466244243,0.574468085106383,0.08017630016481765,0.2721351758504238,-0.3294393844388731,140,0.027295165024725825,0.006172273743321299,0.5214285714285715,0.1271041820948279,0.41444129887660175,-0.2418292187000176,139,0.06211750359118511,0.03039765103781944,0.5683453237410072,0.21709418859418134,1.018188927010626,-0.4908779318372488
