indicator,span,long_threshold,short_threshold,mode,total_return,buy_hold_return,cagr,buy_hold_cagr,max_drawdown,buy_hold_max_drawdown,sharpe_like,return_drawdown_ratio,number_of_trades,balanced_score
contraction_score,30,1.0,-0.5,long_short_balanced,29.112362677612538,167.6571261119022,0.34040979160771156,0.554608728723476,-0.7000473472969284,-0.8339900882218972,0.8680537762177079,41.586276685460234,28,8.354030787470933
contraction_score,30,1.0,-1.0,long_short_balanced,29.112362677612538,167.6571261119022,0.34040979160771156,0.554608728723476,-0.7000473472969284,-0.8339900882218972,0.8680537762177079,41.586276685460234,28,8.354030787470933
contraction_score,30,1.0,-1.5,long_short_balanced,29.112362677612538,167.6571261119022,0.34040979160771156,0.554608728723476,-0.7000473472969284,-0.8339900882218972,0.8680537762177079,41.586276685460234,28,8.354030787470933
contraction_score,30,1.0,-2.0,long_short_balanced,29.112362677612538,167.6571261119022,0.34040979160771156,0.554608728723476,-0.7000473472969284,-0.8339900882218972,0.8680537762177079,41.586276685460234,28,8.354030787470933
contraction_score,10,1.5,-0.5,long_short_balanced,16.76502483467741,167.6571261119022,0.28090829938752737,0.554608728723476,-0.46817354661997046,-0.8339900882218972,0.8782333828507722,35.80942356891866,35,7.425557684054217
contraction_score,10,1.5,-1.0,long_short_balanced,16.76502483467741,167.6571261119022,0.28090829938752737,0.554608728723476,-0.46817354661997046,-0.8339900882218972,0.8782333828507722,35.80942356891866,35,7.425557684054217
contraction_score,10,1.5,-1.5,long_short_balanced,16.76502483467741,167.6571261119022,0.28090829938752737,0.554608728723476,-0.46817354661997046,-0.8339900882218972,0.8782333828507722,35.80942356891866,35,7.425557684054217
contraction_score,10,1.5,-2.0,long_short_balanced,16.76502483467741,167.6571261119022,0.28090829938752737,0.554608728723476,-0.46817354661997046,-0.8339900882218972,0.8782333828507722,35.80942356891866,35,7.425557684054217
contraction_score,10,1.5,-2.5,long_short_balanced,16.76502483467741,167.6571261119022,0.28090829938752737,0.554608728723476,-0.46817354661997046,-0.8339900882218972,0.8782333828507722,35.80942356891866,35,7.425557684054217
contraction_score,14,2.5,-1.5,long_short_balanced,8.71516086157386,167.6571261119022,0.21608648558072008,0.554608728723476,-0.26019723412869744,-0.8339900882218972,1.0030346797180634,33.494440825851406,14,7.228282624997707
contraction_score,14,2.5,-2.0,long_short_balanced,8.71516086157386,167.6571261119022,0.21608648558072008,0.554608728723476,-0.26019723412869744,-0.8339900882218972,1.0030346797180634,33.494440825851406,14,7.228282624997707
contraction_score,14,2.5,-2.5,long_short_balanced,8.71516086157386,167.6571261119022,0.21608648558072008,0.554608728723476,-0.26019723412869744,-0.8339900882218972,1.0030346797180634,33.494440825851406,14,7.228282624997707
contraction_score,14,2.5,-3.0,long_short_balanced,8.71516086157386,167.6571261119022,0.21608648558072008,0.554608728723476,-0.26019723412869744,-0.8339900882218972,1.0030346797180634,33.494440825851406,14,7.228282624997707
contraction_score,8,1.5,-0.5,long_short_balanced,16.176997175359695,167.6571261119022,0.27720377729253776,0.554608728723476,-0.4832673011626133,-0.8339900882218972,0.8657310624975227,33.47422251917752,35,6.9222166379254215
contraction_score,8,1.5,-1.0,long_short_balanced,16.176997175359695,167.6571261119022,0.27720377729253776,0.554608728723476,-0.4832673011626133,-0.8339900882218972,0.8657310624975227,33.47422251917752,35,6.9222166379254215
contraction_score,8,1.5,-1.5,long_short_balanced,16.176997175359695,167.6571261119022,0.27720377729253776,0.554608728723476,-0.4832673011626133,-0.8339900882218972,0.8657310624975227,33.47422251917752,35,6.9222166379254215
contraction_score,8,1.5,-2.0,long_short_balanced,16.176997175359695,167.6571261119022,0.27720377729253776,0.554608728723476,-0.4832673011626133,-0.8339900882218972,0.8657310624975227,33.47422251917752,35,6.9222166379254215
contraction_score,8,1.5,-2.5,long_short_balanced,16.176997175359695,167.6571261119022,0.27720377729253776,0.554608728723476,-0.4832673011626133,-0.8339900882218972,0.8657310624975227,33.47422251917752,35,6.9222166379254215
contraction_score,3,0.5,-0.5,long_short_balanced,28.82587656796746,167.6571261119022,0.33930770916261976,0.554608728723476,-0.8339900882218974,-0.8339900882218972,0.7948712265556609,34.563811938611245,22,6.7158282869924735
contraction_score,3,0.5,-1.0,long_short_balanced,28.82587656796746,167.6571261119022,0.33930770916261976,0.554608728723476,-0.8339900882218974,-0.8339900882218972,0.7948712265556609,34.563811938611245,22,6.7158282869924735
contraction_score,3,0.5,-1.5,long_short_balanced,28.82587656796746,167.6571261119022,0.33930770916261976,0.554608728723476,-0.8339900882218974,-0.8339900882218972,0.7948712265556609,34.563811938611245,22,6.7158282869924735
