feature_set,horizon_days,min_hold_days,regime_filter_mode,trend_confirmation_mode,volatility_filter_mode,reversal_filter_mode,long_probability_threshold,short_probability_threshold,threshold_source,signal_quality_entry_threshold,total_return,max_drawdown,sharpe_like,return_drawdown_ratio,balanced_score,number_of_trades,long_signal_days,short_signal_days,flat_signal_days,avg_signal_quality_score,abs_avg_signal_quality_score,avg_ml_quality_component,avg_momentum_quality_component,avg_trend_quality_component,avg_regime_quality_component,avg_reversal_penalty_component,avg_volatility_penalty_component,avg_compression_penalty_component,prediction_start,prediction_end,overall_rank,rank_within_horizon
selected_features,90,3,strict,strict,soft,none,0.52,0.35,tuned,1.15,225.65010059890318,-0.871517208223354,1.2329715164358852,258.9164028773522,118.47645427561477,172,2307,378,825,2.26488461582047,2.7888296456188995,1.143048567768042,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,171,93
selected_features,7,7,none,strict,soft,soft,0.52,0.35,tuned,1.15,188.0174232640089,-0.5998414383913676,1.279135030384456,313.44520606683494,118.45216365521502,170,1920,195,1395,1.6913468329328771,2.055258856208108,0.8761898916193999,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,172,64
selected_features,3,3,soft,none,none,none,0.52,0.35,tuned,1.15,203.29208125709053,-0.7188597446489033,1.2955130303999354,282.7979766155635,116.68607458006872,208,1743,165,1602,1.4964069324094307,1.8599730774502399,0.840825153225227,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,173,14
selected_features,90,3,strict,soft,soft,none,0.52,0.35,tuned,1.15,219.59291449604171,-0.8549813915118079,1.2265566087309083,256.83940805746647,116.28632403397187,160,2262,402,846,2.0305451423352916,2.588923801108779,1.143048567768042,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,174,94
selected_features,90,7,none,soft,soft,none,0.52,0.35,tuned,1.15,220.65171986771108,-0.8714972410211005,1.2268751312466792,253.18694022390912,115.89093874975511,141,2267,405,838,1.9818849332323754,2.526226200370472,1.143048567768042,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,175,95
selected_features,90,7,none,none,soft,soft,0.52,0.35,tuned,1.15,218.09301902944924,-0.867637931259092,1.233646524192267,251.36408998735072,114.77195257569835,138,2208,355,947,1.7050162312963602,2.209798715014264,1.143048567768042,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,176,96
selected_features,90,3,none,none,none,none,0.52,0.35,tuned,1.15,215.17488567861508,-0.8511551252051548,1.2196491382366972,252.80337191972058,114.18207337940504,147,2209,485,816,1.8691520606652443,2.5670867953356087,1.143048567768042,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,177,97
selected_features,7,7,soft,soft,none,none,0.52,0.35,tuned,1.15,191.20963570270223,-0.6771663471633179,1.249494498410251,282.36730384445195,113.0372166201905,195,2013,273,1224,1.75920612385513,2.20564264029375,0.8761898916193999,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,178,65
selected_features,90,7,strict,strict,soft,soft,0.52,0.35,tuned,1.15,213.6105275757426,-0.8571459108455601,1.2207493384938735,249.21139431793983,112.97726701622665,152,2290,337,883,2.121621289318566,2.571720349849467,1.143048567768042,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,179,98
selected_features,7,14,none,strict,soft,none,0.52,0.35,tuned,1.15,196.96614185566978,-0.7297694714266115,1.2339078589961456,269.9018656818086,112.29387160442803,148,2173,295,1042,1.846902292400741,2.236150685382335,0.8761898916193999,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,180,66
selected_features,3,3,none,none,none,none,0.52,0.35,tuned,1.15,202.0539721321289,-0.7843664460457265,1.2930696060275533,257.6014988284566,111.1626077098825,223,1736,153,1621,1.471782931999933,1.8199367549035002,0.840825153225227,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,181,15
selected_features,7,3,strict,soft,none,soft,0.52,0.35,tuned,1.15,180.39531911224358,-0.6308058884899433,1.2766719653521008,285.97595933050576,110.53411542703503,219,1864,173,1473,1.6761701060264427,2.055607498179954,0.8761898916193999,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,182,67
selected_features,60,14,none,strict,none,soft,0.56,0.35,tuned,1.15,205.90937477627284,-0.8461167197862903,1.241966831631896,243.35812064827277,109.60347905387471,109,2092,353,1065,1.7807964375264789,2.2004937798365174,0.8177115779335068,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,183,3
selected_features,90,7,strict,soft,soft,soft,0.52,0.35,tuned,1.15,208.70533745533066,-0.8758177762212347,1.225374387706273,238.2976723260878,109.31724451723741,144,2265,351,894,1.9050516620382139,2.4003730332704856,1.143048567768042,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,184,99
selected_features,3,3,none,soft,none,soft,0.52,0.35,tuned,1.15,191.31391944893002,-0.7303231625713162,1.292253013288861,261.9578965226208,108.93513974064012,195,1729,131,1650,1.5486754406833942,1.8173456634515377,0.840825153225227,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,185,16
selected_features,7,7,soft,strict,soft,soft,0.52,0.35,tuned,1.15,179.31233544782904,-0.6466926036408636,1.251102899916653,277.2759954858073,108.52641999192993,176,1965,210,1335,1.7210431676570235,2.098264244166339,0.8761898916193999,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,186,68
selected_features,90,7,none,none,none,none,0.52,0.35,tuned,1.15,204.96632605371224,-0.8565228247890895,1.2071469572084685,239.3004834450071,108.4258424091517,138,2238,516,756,1.8691520606652443,2.5670867953356087,1.143048567768042,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,187,100
selected_features,90,7,soft,none,none,none,0.52,0.35,tuned,1.15,204.75476914106918,-0.8549878839624392,1.206623752556699,239.48265581511367,108.38454536378528,146,2254,521,735,1.8944154905759003,2.5873894767136063,1.143048567768042,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,188,101
selected_features,7,7,strict,soft,soft,none,0.52,0.35,tuned,1.15,174.60061684949258,-0.6206896342305086,1.2462551689454888,281.301003304093,107.91271298200917,194,1975,249,1286,1.6895423314995959,2.1033692802648156,0.8761898916193999,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,189,69
selected_features,90,7,strict,none,none,none,0.52,0.35,tuned,1.15,202.63392692045875,-0.8440322761335453,1.2056363101824952,240.07841009198256,107.87479245793108,149,2270,531,709,1.9237176813637211,2.620689849689186,1.143048567768042,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,190,102
selected_features,90,3,strict,strict,soft,soft,0.52,0.35,tuned,1.15,202.37815333177366,-0.8614975653856958,1.2276113052321562,234.9143647796244,106.72511095555612,162,2241,304,965,2.121621289318566,2.571720349849467,1.143048567768042,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,191,103
selected_features,7,3,none,strict,soft,soft,0.52,0.35,tuned,1.15,167.43318359237958,-0.5891905380233257,1.275142845653472,284.1749362678173,106.3647541547269,205,1827,166,1517,1.6913468329328771,2.055258856208108,0.8761898916193999,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,192,70
selected_features,3,7,soft,none,soft,soft,0.52,0.35,tuned,1.15,177.54874488306282,-0.6772973272275342,1.2806045903633128,262.1429876445036,104.95481094141232,170,1722,128,1660,1.2725601613100195,1.596884066154226,0.840825153225227,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,193,17
selected_features,3,14,strict,none,soft,none,0.52,0.35,tuned,1.15,184.8088173350177,-0.7390936856404113,1.2496311729130853,250.04789098540897,104.67972720105617,143,1960,188,1362,1.4324588547531893,1.7696200974933878,0.840825153225227,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,194,18
selected_features,7,7,strict,soft,soft,soft,0.52,0.35,tuned,1.15,172.7513782272007,-0.6491066710330358,1.2587623400611163,266.1371172665219,104.33802040169468,172,1894,177,1439,1.5741883873582796,1.953174426164231,0.8761898916193999,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,195,71
selected_features,7,3,soft,soft,soft,none,0.52,0.35,tuned,1.15,164.1313749198943,-0.6134293770084828,1.265445913810252,267.56360401309024,102.00225262715932,213,1800,199,1511,1.6501013683241812,2.0445224731433655,0.8761898916193999,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,196,72
selected_features,7,3,strict,soft,soft,soft,0.52,0.35,tuned,1.15,161.70783436596642,-0.5977449710577978,1.2692887440890506,270.5298115345087,101.90938246330059,203,1793,151,1566,1.5741883873582796,1.953174426164231,0.8761898916193999,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,197,73
selected_features,90,7,strict,none,none,soft,0.52,0.35,tuned,1.15,187.7801896184282,-0.8572428773495742,1.1977037213914923,219.05132673602085,99.20196493853268,145,2254,445,811,1.838487669436594,2.39743474232216,1.143048567768042,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,198,104
selected_features,7,3,strict,soft,soft,none,0.52,0.35,tuned,1.15,161.82800058449467,-0.6322092008378144,1.246044847797033,255.97223256168598,98.92670088336729,231,1879,205,1426,1.6895423314995959,2.1033692802648156,0.8761898916193999,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,199,74
selected_features,90,7,soft,soft,soft,soft,0.52,0.35,tuned,1.15,188.3906310039209,-0.8784820766269091,1.2075507996754022,214.4501703748821,98.46376356025546,134,2242,340,928,1.8783023043727125,2.366907477282953,1.143048567768042,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,200,105
selected_features,7,7,strict,strict,soft,soft,0.52,0.35,tuned,1.15,155.17246119526985,-0.6056193367862378,1.2249878070240032,256.22111410560893,97.10368274117833,182,2012,220,1278,1.7633295419385604,2.157128622564623,0.8761898916193999,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,201,75
selected_features,60,3,none,strict,soft,none,0.56,0.35,tuned,1.15,181.05708567290807,-0.8446828259269565,1.2393939462615997,214.34919725544992,96.28289950174529,141,1997,260,1253,1.7981777700405068,2.2565198541088547,0.8177115779335068,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,202,4
selected_features,7,14,strict,soft,soft,soft,0.52,0.35,tuned,1.15,167.03381709275445,-0.7134578277795187,1.2324393980621837,234.11869712413224,96.18141605725015,146,2025,208,1277,1.5741883873582796,1.953174426164231,0.8761898916193999,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,203,76
selected_features,90,7,strict,strict,none,soft,0.52,0.35,tuned,1.15,183.78748301941195,-0.8822893338571771,1.184248504264471,208.30749728769024,95.7813696725327,164,2355,396,759,2.249352474821532,2.730666257140066,1.143048567768042,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,204,106
selected_features,3,7,strict,none,soft,none,0.52,0.35,tuned,1.15,168.5099706990202,-0.7452769863402811,1.2481668514112798,226.10381614827074,94.9230166044288,178,1804,169,1537,1.4324588547531893,1.7696200974933878,0.840825153225227,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,205,19
selected_features,7,3,soft,strict,soft,soft,0.52,0.35,tuned,1.15,155.92275623773946,-0.6399142164916918,1.2496030552162596,243.66196627507472,94.72068842504785,213,1865,178,1467,1.7210431676570235,2.098264244166339,0.8761898916193999,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,206,77
selected_features,60,14,none,strict,none,none,0.56,0.35,tuned,1.15,171.30019760329114,-0.7974150883558615,1.1944385294945197,214.819358330031,93.5552155718718,110,2216,451,843,1.9070617135896188,2.434621720042705,0.8177115779335068,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,207,5
selected_features,3,3,none,none,none,soft,0.52,0.35,tuned,1.15,165.61857649636366,-0.7479179236891476,1.2861969230514037,221.4395072649692,93.09474592035949,197,1667,70,1773,1.3491749793872898,1.6245141485165577,0.840825153225227,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,208,20
selected_features,7,14,strict,soft,none,none,0.52,0.35,tuned,1.15,155.3380405178538,-0.6816006996998674,1.1827121428547305,227.90182079662563,91.4217246900556,161,2201,371,938,1.7915240501677592,2.2656322603290096,0.8761898916193999,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,209,78
selected_features,3,14,none,none,none,soft,0.52,0.35,tuned,1.15,158.88123187988302,-0.736435763291358,1.2384544812429663,215.74350377797234,90.03998468388022,143,1942,110,1458,1.3491749793872898,1.6245141485165577,0.840825153225227,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,210,21
selected_features,7,14,strict,strict,none,soft,0.52,0.35,tuned,1.15,150.83382076430675,-0.67048412932672,1.1760238370375031,224.962551933585,89.49215979731375,162,2231,311,968,1.8943534984564072,2.2852898798779746,0.8761898916193999,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,211,79
selected_features,7,14,soft,soft,none,none,0.52,0.35,tuned,1.15,158.2668923962979,-0.7472603660578204,1.1928306214327433,211.7961818733094,89.01671935348044,153,2171,331,1008,1.75920612385513,2.20564264029375,0.8761898916193999,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,212,80
selected_features,3,7,strict,none,soft,soft,0.52,0.35,tuned,1.15,150.17510550086405,-0.7067406170578414,1.239491573940228,212.48970538306185,86.75686900642836,172,1735,140,1635,1.322619888187486,1.6484814810430306,0.840825153225227,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,213,22
selected_features,3,7,none,soft,soft,none,0.52,0.35,tuned,1.15,151.0170579945408,-0.7147904603644522,1.221989670085207,211.2745851665974,86.744242740756,175,1842,197,1471,1.5653754541721892,1.8617372892043496,0.840825153225227,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,214,23
selected_features,90,7,strict,none,soft,none,0.52,0.35,tuned,1.15,160.89396407652498,-0.8620866716885816,1.1699609057889986,186.63316504056334,84.63270020848559,147,2255,473,782,1.8507292772596198,2.450190096274269,1.143048567768042,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,215,107
selected_features,90,7,strict,strict,soft,none,0.52,0.35,tuned,1.15,160.9647956387791,-0.8798241076856573,1.1606467136723726,182.95110833254006,83.87810657331998,154,2364,414,732,2.26488461582047,2.7888296456188995,1.143048567768042,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,216,108
selected_features,3,3,strict,none,soft,none,0.52,0.35,tuned,1.15,142.41253608575929,-0.6921954525322016,1.2366009440257115,205.74035204187376,83.0413972488463,199,1702,144,1664,1.4324588547531893,1.7696200974933878,0.840825153225227,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,217,24
selected_features,7,7,strict,soft,none,soft,0.52,0.35,tuned,1.15,138.95140441441632,-0.6600362296803681,1.2070365357906154,210.52087471274947,83.01901376730105,184,1962,205,1343,1.6761701060264427,2.055607498179954,0.8761898916193999,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,218,81
selected_features,7,7,none,strict,none,soft,0.52,0.35,tuned,1.15,143.1850308671844,-0.7005668590177909,1.1988533446968974,204.38453378730011,82.99630611448703,190,2055,224,1231,1.8286248920871546,2.186434608075242,0.8761898916193999,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,219,82
selected_features,7,3,strict,soft,none,none,0.52,0.35,tuned,1.15,137.10349536833175,-0.6527227903143942,1.1953057907528035,210.0485801978719,82.2652181889444,239,1965,250,1295,1.7915240501677592,2.2656322603290096,0.8761898916193999,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,220,83
selected_features,60,7,none,strict,none,none,0.56,0.35,tuned,1.15,149.8702080399639,-0.7886183700524569,1.183910138866346,190.04148740536553,82.13795547909992,130,2148,365,997,1.9070617135896188,2.434621720042705,0.8177115779335068,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,221,6
selected_features,3,3,soft,none,soft,none,0.52,0.35,tuned,1.15,147.29328466252224,-0.7763076799107723,1.243463218571368,189.73570463640385,81.20595385264895,197,1684,133,1693,1.393433266422691,1.708825308997231,0.840825153225227,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,222,25
selected_features,3,7,none,none,soft,soft,0.52,0.35,tuned,1.15,138.93042523671355,-0.6989588292885234,1.2403442248220728,198.7676804628566,80.67108560566244,161,1701,76,1733,1.245496271924086,1.5596397480411006,0.840825153225227,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,223,26
selected_features,7,3,none,strict,none,soft,0.52,0.35,tuned,1.15,133.6956487966364,-0.667782960279605,1.2109886536383812,200.20823643157524,79.3014592537299,219,1943,196,1371,1.8286248920871546,2.186434608075242,0.8761898916193999,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,224,84
selected_features,3,3,none,none,soft,none,0.52,0.35,tuned,1.15,142.59923265466082,-0.7787383281876556,1.2459942701900892,183.11572384850965,78.44558965043213,210,1676,114,1720,1.368104224536729,1.6658561620911494,0.840825153225227,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,225,27
selected_features,14,3,soft,soft,none,soft,0.52,0.32,tuned,1.15,141.2273983269625,-0.7813690591667969,1.2163645330287203,180.74352531639602,77.6399408239695,163,1884,187,1439,1.7905985536253666,2.1809736532029707,0.9786361953517102,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,226,1
selected_features,7,7,soft,strict,none,soft,0.52,0.35,tuned,1.15,130.84078526725673,-0.693349387275076,1.1829059876163082,188.70830156996678,76.16122625574225,190,2063,242,1205,1.8565462626633789,2.228544177956739,0.8761898916193999,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,227,85
selected_features,3,3,strict,none,none,soft,0.52,0.35,tuned,1.15,125.59916206843549,-0.6520666101959167,1.2181153464702459,192.61707332430132,75.4204203939106,197,1684,132,1694,1.4189342105790066,1.7260640889367949,0.840825153225227,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,228,28
selected_features,3,3,none,soft,soft,soft,0.52,0.35,tuned,1.15,134.13970319448177,-0.745891347827605,1.2325052133562706,179.8381273427574,75.3245490667862,192,1672,110,1728,1.4209329311759082,1.7109806998756358,0.840825153225227,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,229,29
selected_features,60,14,soft,soft,none,none,0.56,0.35,tuned,1.15,138.3482119606447,-0.7996194811452775,1.1658628781628313,173.01756050576907,75.29450334527262,111,2062,501,947,1.6825578631028912,2.3036996600027546,0.8177115779335068,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,230,7
selected_features,60,14,none,strict,soft,soft,0.56,0.35,tuned,1.15,143.48858561184247,-0.8741423735675848,1.1932713833230866,164.14784359009062,74.96511141877446,118,2012,306,1192,1.671912493977367,2.0646723552172483,0.8177115779335068,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,231,8
selected_features,60,14,soft,strict,soft,soft,0.56,0.35,tuned,1.15,139.96272882109974,-0.8652710421798593,1.1859467339357253,161.75593773309987,73.44949874710258,112,2013,340,1157,1.7031841148927285,2.09912579732592,0.8177115779335068,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,232,9
selected_features,3,14,soft,none,none,none,0.52,0.35,tuned,1.15,132.8528655667606,-0.775307575692103,1.1789863545753012,171.35504634810937,73.28037969413629,145,1993,257,1260,1.4964069324094307,1.8599730774502399,0.840825153225227,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,233,30
selected_features,60,7,none,strict,soft,none,0.56,0.35,tuned,1.15,137.80098450259928,-0.8403469875456145,1.1815793999469544,163.9810537133857,73.25762514900633,121,2027,306,1177,1.7981777700405068,2.2565198541088547,0.8177115779335068,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,234,10
selected_features,3,14,none,none,none,none,0.52,0.35,tuned,1.15,133.96150062436504,-0.7901966459054834,1.1795582803494058,169.52932073111884,73.22741392427372,146,2007,228,1275,1.471782931999933,1.8199367549035002,0.840825153225227,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,235,31
selected_features,7,3,soft,soft,none,none,0.52,0.35,tuned,1.15,122.08582545493948,-0.6650874358638249,1.18863712122838,183.5635720533086,72.47312574474371,225,1906,239,1365,1.75920612385513,2.20564264029375,0.8761898916193999,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,236,86
selected_features,60,3,none,strict,none,soft,0.56,0.35,tuned,1.15,136.30131163871943,-0.84828627094865,1.1911522312659744,160.67843640365868,72.08662621460482,148,1960,241,1309,1.7807964375264789,2.2004937798365174,0.8177115779335068,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,237,11
selected_features,60,3,soft,strict,none,soft,0.56,0.35,tuned,1.15,135.4177329142488,-0.8551748664627152,1.1875692684021806,158.35092707340795,71.3321859498186,155,1974,259,1277,1.8096060884163976,2.237120328579846,0.8177115779335068,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,238,12
selected_features,14,3,none,soft,none,soft,0.52,0.32,tuned,1.15,130.57283635641735,-0.8052585026447988,1.2067009383387373,162.15021130179025,70.69966536739581,159,1867,171,1472,1.76073517201873,2.140815512472279,0.9786361953517102,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,239,2
selected_features,60,14,soft,strict,none,soft,0.56,0.35,tuned,1.15,132.54371010214354,-0.8488669559591258,1.1593959451501321,156.14191266567067,70.11420044963084,111,2126,372,1012,1.8096060884163976,2.237120328579846,0.8177115779335068,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,240,13
selected_features,60,3,soft,strict,soft,soft,0.56,0.35,tuned,1.15,129.99778104106238,-0.856474854106241,1.1956294736671156,151.78236747734903,68.4116845559392,146,1872,228,1410,1.7031841148927285,2.09912579732592,0.8177115779335068,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,241,14
selected_features,60,3,soft,soft,none,none,0.56,0.35,tuned,1.15,125.71361372041568,-0.8028742325390416,1.1679195424646858,156.57945992718427,68.13115515075039,152,1961,393,1156,1.6825578631028912,2.3036996600027546,0.8177115779335068,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,242,15
selected_features,60,14,none,soft,soft,none,0.56,0.35,tuned,1.15,125.27817969166026,-0.8002681154991211,1.1629860042243718,156.54525935164267,68.07321573493124,113,1951,453,1106,1.5761256976159332,2.085603466444776,0.8177115779335068,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,243,16
selected_features,3,7,strict,strict,none,soft,0.52,0.35,tuned,1.15,119.75362263830515,-0.7328789029148557,1.1406769084104766,163.4016508894074,67.72355525867313,183,2075,246,1189,1.8380437753481886,2.1781016393154133,0.840825153225227,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,244,32
