date,price,btc_return_1d,ml_prob_up_7d,ml_prob_up_14d,ml_prob_up_30d,ml_prob_up_60d,ml_position_raw_7d,ml_position_raw_14d,ml_position_raw_30d,ml_position_raw_60d,actual_direction_7d,actual_direction_14d,actual_direction_30d,actual_direction_60d,weighting_method,weighting_label,ensemble_probability,ensemble_vote_score,ensemble_actual_vote,ensemble_signal,ensemble_actual_signal,ensemble_confidence,ensemble_position,ensemble_strategy_return,buy_hold_return,ensemble_strategy_equity,buy_hold_equity,ensemble_strategy_drawdown
2018-11-24,3880.760009765625,-0.1072781383913814,0.5420560078348013,0.5446989003501396,0.6430816433132972,0.6071720991663296,1,1,1,1,1,0,1,0,equal_weight_voting,Equal Weight Voting,0.584252162666142,1.0,0.0,1,0,0.584252162666142,1.0,-0.1072781383913814,-0.1072781383913814,2.8798139942086065,6.330549906927141,-0.8282651857246927
2018-11-25,4009.969970703125,0.033295014536419,0.615157959012418,0.6249629622343744,0.6850767158992938,0.5993291688924942,1,1,1,1,1,0,0,0,equal_weight_voting,Equal Weight Voting,0.631131701509645,1.0,-0.5,1,-1,0.631131701509645,1.0,0.033295014536419,0.033295014536419,2.9756974430079652,6.541325658101806,-0.8225472725869871
2018-11-26,3779.1298828125,-0.0575665377988225,0.6528388158154343,0.6741838339745695,0.6732068552008447,0.6462298820765398,1,1,1,1,1,0,1,0,equal_weight_voting,Equal Weight Voting,0.6616148467668471,1.0,0.0,1,0,0.6616148467668471,1.0,-0.0575665377988225,-0.0575665377988225,2.804396843677188,6.164764187350282,-0.8327626117271124
2018-11-27,3820.719970703125,0.011005202038643,0.6877982233010772,0.6973865905241068,0.7122223050936942,0.6661211656936433,1,1,1,1,1,0,0,0,equal_weight_voting,Equal Weight Voting,0.6908820711531303,1.0,-0.5,1,-1,0.6908820711531303,1.0,0.011005202038643,0.011005202038643,2.835259797538388,6.232608662752663,-0.8309221304807544
2018-11-28,4257.419921875,0.1142978167781056,0.7566686448926219,0.7787566313238016,0.7333462676850745,0.6773762204121643,1,1,1,1,0,0,0,0,equal_weight_voting,Equal Weight Voting,0.7365369410784156,1.0,-1.0,1,-1,0.7365369410784156,1.0,0.1142978167781056,0.1142978167781056,3.1593238023957597,6.9449822257376015,-0.8115968991292111
2018-11-29,4278.8466796875,0.0050328034832569,0.7611992308817632,0.8204217089423371,0.7710660540694686,0.6965824217948994,1,1,1,1,0,0,0,0,equal_weight_voting,Equal Weight Voting,0.7623173539221171,1.0,-1.0,1,-1,0.7623173539221171,1.0,0.0050328034832569,0.0050328034832569,3.175224058233194,6.979934956474452,-0.8106487033468921
2018-11-30,4017.2685546875,-0.0611328576557232,0.7947994144500053,0.8564522045752403,0.7706392516654973,0.7039930372780714,1,1,1,1,0,0,0,0,equal_weight_voting,Equal Weight Voting,0.7814709769922036,1.0,-1.0,1,-1,0.7814709769922036,1.0,-0.0611328576557232,-0.0611328576557232,2.981113537856196,6.553231586334093,-0.8222242892121132
2018-12-01,4214.671875,0.0491386915326241,0.8102180301381856,0.877994293370511,0.7724315545121226,0.709387812126302,1,1,1,1,0,0,0,0,equal_weight_voting,Equal Weight Voting,0.7925079225367804,1.0,-1.0,1,-1,0.7925079225367804,1.0,0.0491386915326241,0.0491386915326241,3.1276015564166415,6.875248811796813,-0.8134886233977143
2018-12-02,4139.8779296875,-0.0177460897385991,0.8331432651716274,0.8955046376315401,0.7818962224732753,0.7109199679966272,1,1,1,1,0,0,0,0,equal_weight_voting,Equal Weight Voting,0.8053660233182676,1.0,-1.0,1,-1,0.8053660233182676,1.0,-0.0177460897385991,-0.0177460897385991,3.0720988585298894,6.753240029407469,-0.816798471024168
2018-12-03,3894.130859375,-0.0593609460197417,0.8484018244862833,0.9054655446422356,0.7874543651768439,0.7195823685614076,1,1,1,1,0,0,1,0,equal_weight_voting,Equal Weight Voting,0.8152260257166926,1.0,-0.5,1,-1,0.8152260257166926,1.0,-0.0593609460197417,-0.0593609460197417,2.8897361640213863,6.3523613125634535,-0.8276734870964366
2018-12-04,3956.893798828125,0.0161173164743617,0.844779724338593,0.9078154824847922,0.7843303064080224,0.7217024027715846,1,1,1,1,0,0,0,0,equal_weight_voting,Equal Weight Voting,0.8146569790007481,1.0,-1.0,1,-1,0.8146569790007481,1.0,0.0161173164743617,0.0161173164743617,2.936310956304327,6.4547443301975305,-0.8248960461510467
2018-12-05,3753.994873046875,-0.0512773241074452,0.8564372601352795,0.9089604361069364,0.7864643094115736,0.7196366850311872,1,1,1,1,0,0,1,0,equal_weight_voting,Equal Weight Voting,0.8178746726712443,1.0,-0.5,1,-1,0.8178746726712443,1.0,-0.0512773241074452,-0.0512773241074452,2.7857447877176678,6.123762313147298,-0.8338749083450546
2018-12-06,3521.101806640625,-0.0620387278838305,0.777628120119089,0.8304478787491651,0.7195062286867764,0.6431130551350206,1,1,1,1,0,1,1,0,equal_weight_voting,Equal Weight Voting,0.7426738206725128,1.0,0.0,1,0,0.7426738206725128,1.0,-0.0620387278838305,-0.0620387278838305,2.612920724878652,5.743851889376696,-0.8441810977009121
2018-12-07,3419.937255859375,-0.0287309360355496,0.7748978906281848,0.8247913880565516,0.6971991948906611,0.6439437906072194,1,1,1,1,0,1,1,1,equal_weight_voting,Equal Weight Voting,0.7352080660456543,1.0,0.5,1,1,0.7352080660456543,1.0,-0.0287309360355496,-0.0287309360355496,2.537849066666202,5.578825648145344,-0.8486579206159968
2018-12-08,3476.11474609375,0.0164264680991226,0.7662302553643535,0.7996531273140375,0.6627646119971784,0.6005922680884256,1,1,1,1,0,1,1,0,equal_weight_voting,Equal Weight Voting,0.7073100656909987,1.0,0.0,1,0,0.7073100656909987,1.0,0.0164264680991226,0.0164264680991226,2.5795369634001823,5.67046604968517,-0.8461719047769406
2018-12-09,3614.234375,0.0397339095498676,0.7617199697588919,0.7953014775769321,0.6462666386112706,0.585240253488999,1,1,1,1,0,1,1,0,equal_weight_voting,Equal Weight Voting,0.6971320848590234,1.0,0.0,1,0,0.6971320848590234,1.0,0.0397339095498676,0.0397339095498676,2.6820320517844656,5.895775834808956,-0.8400597131551191
2018-12-10,3502.656005859375,-0.0308719240546277,0.7576011668326416,0.7601798355320484,0.6231701608366793,0.5707196638544159,1,1,1,1,1,1,1,1,equal_weight_voting,Equal Weight Voting,0.6779177067639462,1.0,1.0,1,1,0.6779177067639462,1.0,-0.0308719240546277,-0.0308719240546277,2.599232561969698,5.7137618909936245,-0.8449973775438696
2018-12-11,3424.588134765625,-0.0222881924354418,0.7506226969573508,0.7578879118500413,0.622992335049661,0.5741694068984932,1,1,1,1,1,1,1,1,equal_weight_voting,Equal Weight Voting,0.6764180876888866,1.0,1.0,1,1,0.6764180876888866,1.0,-0.0222881924354418,-0.0222881924354418,2.541300366444051,5.586412466436865,-0.84845210582117
2018-12-12,3486.9501953125,0.0182100907007736,0.7229536023639881,0.6591457148740268,0.5608518661835397,0.5441037217193897,1,1,1,0,1,1,1,1,equal_weight_voting,Equal Weight Voting,0.6217637262852361,0.75,1.0,1,1,0.49676372628523613,1.0,0.0182100907007736,0.0182100907007736,2.587577676614907,5.688141544142613,-0.8456924049226623
2018-12-13,3313.67724609375,-0.0496918336980208,0.7093855207110707,0.6452505677497963,0.5463793712632204,0.5200257250321876,1,1,1,0,1,1,1,1,equal_weight_voting,Equal Weight Voting,0.6052602961890687,0.75,1.0,1,1,0.48026029618906874,1.0,-0.0496918336980208,-0.0496918336980208,2.4589961970278478,5.405487360480275,-0.8533602322755869
2018-12-14,3242.48486328125,-0.021484404643338,0.6945850932754137,0.6285147002686007,0.5290098917005713,0.5237113828290366,1,1,1,0,1,1,1,1,equal_weight_voting,Equal Weight Voting,0.5939552670184056,0.75,1.0,1,1,0.4689552670184056,1.0,-0.021484404643338,-0.021484404643338,2.406166127714472,5.2893536827332674,-0.8565107003821832
2018-12-15,3236.76171875,-0.001765048958612,0.6752751265449158,0.5942004364446332,0.5126360015121437,0.5209026360263519,1,1,0,0,1,1,1,1,equal_weight_voting,Equal Weight Voting,0.5757535501320112,0.5,1.0,1,1,0.32575355013201124,1.0,-0.001765048958612,-0.001765048958612,2.4019191266965025,5.2800177145238285,-0.8567639660210457
2018-12-16,3252.839111328125,0.0049671226908645,0.6719710028769154,0.5914077661659589,0.5178958236133886,0.5242091815432641,1,1,0,0,1,1,1,1,equal_weight_voting,Equal Weight Voting,0.5763709435498817,0.5,1.0,1,1,0.3263709435498817,1.0,0.0049671226908645,0.0049671226908645,2.4138497536923382,5.306244210321807,-0.8560524950665194
2018-12-17,3545.86474609375,0.0900830396883611,0.654565142498178,0.5980030729140142,0.5182405162013471,0.5141510334822924,1,1,0,0,1,1,1,1,equal_weight_voting,Equal Weight Voting,0.5712399412739579,0.5,1.0,1,1,0.32123994127395794,1.0,0.0900830396883611,0.0900830396883611,2.631296676855946,5.784246818116363,-0.843085266266556
2018-12-18,3696.05908203125,0.042357604334164,0.6310307347371824,0.6020522481519035,0.51709329232436,0.517800083712058,1,1,0,0,1,1,0,0,equal_weight_voting,Equal Weight Voting,0.566994089731376,0.5,0.0,1,0,0.316994089731376,1.0,0.042357604334164,0.042357604334164,2.742752100380011,6.029253656209283,-0.8364387340608741
2018-12-19,3745.95068359375,0.0134985941661627,0.6262035994683351,0.6032793856560924,0.5210490540801693,0.5275357485808699,1,1,1,0,1,1,0,0,equal_weight_voting,Equal Weight Voting,0.5695169469463667,0.75,0.0,1,0,0.4445169469463667,1.0,0.0134985941661627,0.0134985941661627,2.779775397881431,6.110640104439305,-0.834230886910658
2018-12-20,4134.44140625,0.1037095134107701,0.6227670947737329,0.5952163295817932,0.492267292987934,0.5221976236410694,1,1,0,0,0,0,0,0,equal_weight_voting,Equal Weight Voting,0.5581120852461323,0.5,-1.0,1,-1,0.3081120852461323,1.0,0.1037095134107701,0.1037095134107701,3.068064551786944,6.744371616299043,-0.8170390528536274
2018-12-21,3896.543701171875,-0.0575404708163228,0.625211663867937,0.5896466308649913,0.4928786472278388,0.529858063403984,1,1,0,0,1,0,0,1,equal_weight_voting,Equal Weight Voting,0.5593987513411878,0.5,0.0,1,0,0.30939875134118777,1.0,-0.0575404708163228,-0.0575404708163228,2.891526672982253,6.356297298136952,-0.82756671189343
2018-12-22,4014.1826171875,0.0301905804316386,0.6249989435952398,0.587322803649951,0.4972601107755366,0.538842267369802,1,1,0,0,0,0,0,0,equal_weight_voting,Equal Weight Voting,0.5621060313476324,0.5,-1.0,1,-1,0.3121060313476324,1.0,0.0301905804316386,0.0301905804316386,2.9788235415731523,6.548197602963763,-0.8223608508397567
2018-12-23,3998.980224609375,-0.0037871701484214,0.6371850704972536,0.5910788126663495,0.5156966513578803,0.5580269461427811,1,1,0,0,0,1,0,0,equal_weight_voting,Equal Weight Voting,0.5754968701660661,0.5,-0.5,1,-1,0.3254968701660661,1.0,-0.0037871701484214,-0.0037871701484214,2.9675422299790912,6.5233984644758545,-0.8230336005226474
2018-12-24,4078.59912109375,0.0199098000021122,0.6496242782248004,0.608645853280679,0.5132531737035309,0.5429107374645388,1,1,0,0,0,0,0,0,equal_weight_voting,Equal Weight Voting,0.5786085106683873,0.5,-1.0,1,-1,0.32860851066838725,1.0,0.0199098000021122,0.0199098000021122,3.0266254022757972,6.653278023237655,-0.8195102349019594
2018-12-25,3815.49072265625,-0.0645095020681862,0.4964870535250312,0.4157710846068809,0.313950470485717,0.4002490219731119,0,0,-1,0,1,1,0,1,equal_weight_voting,Equal Weight Voting,0.40661440764768525,-0.25,0.5,-1,1,0.21838559235231475,1.0,-0.0645095020681862,-0.0645095020681862,2.831379304628062,6.224078370837388,-0.8311535397768379
2018-12-26,3857.297607421875,0.0109571449138579,0.5127285357296277,0.4063735861572197,0.3015291460059406,0.3828317643797501,0,0,-1,0,1,1,0,0,equal_weight_voting,Equal Weight Voting,0.4008657580681345,-0.25,0.0,-1,0,0.22413424193186549,-1.0,-0.0109571449138579,0.0109571449138579,2.8003554712811543,6.292276499501861,-0.833003614909695
2018-12-27,3654.83349609375,-0.0524885896640594,0.5142165447726343,0.410484013390154,0.3011462970059715,0.4175756768490441,0,0,-1,0,1,1,0,1,equal_weight_voting,Equal Weight Voting,0.410855633004451,-0.25,0.5,-1,1,0.214144366995549,-1.0,0.0524885896640594,-0.0524885896640594,2.9473421805267344,5.962003780266704,-0.8242382101773087
2018-12-28,3923.918701171875,0.0736244771111243,0.4895186030807129,0.3943447157861807,0.2835992316109649,0.3990176129257047,0,0,-1,0,0,0,0,0,equal_weight_voting,Equal Weight Voting,0.39162004085089075,-0.25,-1.0,-1,-1,0.23337995914910925,-1.0,-0.0736244771111243,0.0736244771111243,2.7303456536178925,6.400953191123386,-0.8371785800491197
2018-12-29,3820.40869140625,-0.0263792442322293,0.4905521593901815,0.3990541290470653,0.3002196988429726,0.4069063321293264,0,0,-1,0,1,0,0,1,equal_weight_voting,Equal Weight Voting,0.39918307985238644,-0.25,0.0,-1,0,0.22581692014761356,-1.0,0.0263792442322293,-0.0263792442322293,2.8023701084530845,6.232100883575675,-0.832883474045997
2018-12-30,3865.95263671875,0.0119212233536554,0.5010695315303708,0.3954845892129451,0.2952110056050805,0.4020899223940252,0,0,-1,0,1,0,0,0,equal_weight_voting,Equal Weight Voting,0.3984637621856054,-0.25,-0.5,-1,-1,0.22653623781439458,-1.0,-0.0119212233536554,0.0119212233536554,2.7689624284706076,6.306395150171293,-0.8348757074779817
2018-12-31,3742.700439453125,-0.0318814555809551,0.4931667855834414,0.3955210275952797,0.3026760122101628,0.409388711142796,0,0,-1,0,1,0,0,1,equal_weight_voting,Equal Weight Voting,0.40018813413292,-0.25,0.0,-1,0,0.22481186586708002,-1.0,0.0318814555809551,-0.0318814555809551,2.8572409811392268,6.105338093315156,-0.8296113046806044
2019-01-01,3843.52001953125,0.0269376568360508,0.4960339478068802,0.3570834569142892,0.278906881321882,0.3429392547669079,0,0,-1,-1,1,0,0,1,equal_weight_voting,Equal Weight Voting,0.3687408852024898,-0.5,0.0,-1,0,0.3812591147975102,-1.0,-0.0269376568360508,0.0269376568360508,2.780273604091397,6.269801595740949,-0.8342011768838606
2019-01-02,3943.409423828125,0.0259890422813662,0.494378930033386,0.350824936806458,0.2652300097867879,0.339741567777587,0,0,-1,-1,1,0,0,0,equal_weight_voting,Equal Weight Voting,0.36254386110105474,-0.5,-0.5,-1,-1,0.38745613889894526,-1.0,-0.0259890422813662,0.0259890422813662,2.7080169558408995,6.432747734508438,-0.8385101295080267
2019-01-03,3836.7412109375,-0.0270497433632126,0.510162037748804,0.340675404257975,0.2855898356411684,0.354177731714089,0,0,-1,0,0,0,0,0,equal_weight_voting,Equal Weight Voting,0.3726512523405091,-0.25,-1.0,-1,-1,0.2523487476594909,-1.0,0.0270497433632126,-0.0270497433632126,2.7812681195196243,6.258743559169697,-0.8341418699554604
2019-01-04,3857.717529296875,0.0054672226262164,0.5071170059096171,0.3258527063332663,0.2785626612159941,0.3535452900303559,0,0,-1,0,0,0,0,1,equal_weight_voting,Equal Weight Voting,0.3662694158723084,-0.25,-0.5,-1,-1,0.2587305841276916,-1.0,-0.0054672226262164,0.0054672226262164,2.7660623075270125,6.292961503568076,-0.8350486532767818
2019-01-05,3845.194580078125,-0.0032462068888264,0.4953852250069226,0.3363928121426757,0.2947327559966687,0.3580250011196128,0,0,-1,0,0,0,0,1,equal_weight_voting,Equal Weight Voting,0.37113394856647,-0.25,-0.5,-1,-1,0.25386605143353,-1.0,0.0032462068888264,-0.0032462068888264,2.7750415180446297,6.272533248584074,-0.8345131870787278
2019-01-06,4076.632568359375,0.0601888886144605,0.5066097840794402,0.3390963019953301,0.2740348776176854,0.3576402076030617,0,0,-1,0,0,0,0,0,equal_weight_voting,Equal Weight Voting,0.3693452928238794,-0.25,-1.0,-1,-1,0.2556547071761206,-1.0,-0.0601888886144605,0.0601888886144605,2.6080148532145384,6.650070053613602,-0.8444736544288083
2019-01-07,4025.248291015625,-0.0126045888321079,0.5196839738774021,0.347088082313797,0.2766928485695709,0.3676636703271145,0,0,-1,0,0,0,0,0,equal_weight_voting,Equal Weight Voting,0.37778214377197117,-0.25,-1.0,-1,-1,0.24721785622802883,-1.0,0.0126045888321079,-0.0126045888321079,2.6408878081073377,6.566248654883089,-0.842513308790323
2019-01-08,4030.847900390625,0.0013911214837352,0.5246758063243838,0.3507695269533496,0.2774375808726119,0.3739063382319644,1,0,-1,0,0,0,0,0,equal_weight_voting,Equal Weight Voting,0.3816973130955774,0.0,-1.0,0,-1,0.11830268690442258,-1.0,-0.0013911214837352,0.0013911214837352,2.637214012341345,6.575383104454445,-0.8427323919098673
2019-01-09,4035.29638671875,0.0011036105648376,0.5281747581765295,0.3493616677381929,0.2829335753756397,0.3744598258665575,1,0,-1,0,0,0,0,0,equal_weight_voting,Equal Weight Voting,0.3837324567892299,0.0,-1.0,0,-1,0.1162675432107701,0.0,0.0,0.0011036105648376,2.637214012341345,6.582639766716375,-0.8427323919098673
2019-01-10,3678.924560546875,-0.0883136681966635,0.5407791944586859,0.3480642928931443,0.3094132278234592,0.3878991756130729,1,0,-1,0,0,0,0,1,equal_weight_voting,Equal Weight Voting,0.3965389726970906,0.0,-0.5,0,-1,0.1034610273029094,0.0,-0.0,-0.0883136681966635,2.637214012341345,6.001302702500422,-0.8427323919098673
2019-01-11,3687.365478515625,0.0022943982214995,0.5476552638599628,0.3502731142497826,0.3336914856648364,0.4013235023480921,1,0,0,0,0,0,1,1,equal_weight_voting,Equal Weight Voting,0.4082358415306685,0.25,0.0,1,0,0.2167641584693315,0.0,0.0,0.0022943982214995,2.637214012341345,6.01507208074772,-0.8427323919098673
2019-01-12,3661.301025390625,-0.0070685841359811,0.5505483783777757,0.359723326083622,0.39993598907168,0.3994924438622773,1,0,0,0,1,0,0,1,equal_weight_voting,Equal Weight Voting,0.4274250343488388,0.25,0.0,1,0,0.19757496565116123,1.0,-0.0070685841359811,-0.0070685841359811,2.618572643210522,5.972554037660964,-0.8438440512295169
2019-01-13,3552.953125,-0.0295927321023994,0.5487565576551122,0.3568587898836792,0.4195590227339472,0.4213065035377508,1,0,0,0,1,1,1,1,equal_weight_voting,Equal Weight Voting,0.43662021845262233,0.25,1.0,1,1,0.18837978154737767,1.0,-0.0295927321023994,-0.0295927321023994,2.5410819244893212,5.795809846057359,-0.8484651323876777
2019-01-14,3706.05224609375,0.0430906673146018,0.5458685673395962,0.3514622090357293,0.399117059311685,0.3954192045605964,1,0,0,0,0,0,0,1,equal_weight_voting,Equal Weight Voting,0.42296676006190176,0.25,-0.5,1,-1,0.20203323993809824,1.0,0.0430906673146018,0.0430906673146018,2.650578840316639,6.04555515995251,-0.8419353938208329
2019-01-15,3630.67529296875,-0.0203388803286431,0.5485044854743041,0.3533811642986354,0.4199602002083329,0.4029841078265068,1,0,0,0,0,0,0,1,equal_weight_voting,Equal Weight Voting,0.4312074894519448,0.25,-0.5,1,-1,0.19379251054805519,1.0,-0.0203388803286431,-0.0203388803286431,2.5966690344818053,5.922595337034026,-0.8451502509301051
2019-01-16,3655.0068359375,0.0067016576822143,0.5523732993466992,0.3530948760750358,0.4339574763383158,0.4055316137372227,1,0,0,0,0,0,0,1,equal_weight_voting,Equal Weight Voting,0.4362393163743184,0.25,-0.5,1,-1,0.1887606836256816,1.0,0.0067016576822143,0.0067016576822143,2.614071021464908,5.962286543573106,-0.844112500919662
2019-01-17,3678.56396484375,0.006445166852939,0.5486045849113825,0.3455891502535648,0.4151198068298129,0.394005247268495,1,0,0,0,0,0,0,1,equal_weight_voting,Equal Weight Voting,0.4258296973158138,0.25,-0.5,1,-1,0.19917030268418617,1.0,0.006445166852939,0.006445166852939,2.6309191453636824,6.000714475171468,-0.8431077799778017
2019-01-18,3657.83935546875,-0.0056338858242146,0.5485167461896827,0.3459618216818579,0.4204007040099882,0.3908747922825955,1,0,0,0,0,0,1,1,equal_weight_voting,Equal Weight Voting,0.42643851604103106,0.25,0.0,1,0,0.19856148395896894,1.0,-0.0056338858242146,-0.0056338858242146,2.616096847285963,5.966907134954639,-0.8439916928321144
2019-01-19,3728.568359375,0.0193362794351548,0.5312823863172935,0.3618661347015825,0.4360292761162948,0.4568409699508917,1,0,0,0,0,0,1,1,equal_weight_voting,Equal Weight Voting,0.44650469177151564,0.25,0.0,1,0,0.17849530822848436,1.0,0.0193362794351548,0.0193362794351548,2.666682426954512,6.082284918679742,-0.8409750726105106
2019-01-20,3601.013671875,-0.0342100976046959,0.5399252120590273,0.3723367960978664,0.4385827401157426,0.4732970550434812,1,0,0,0,0,0,1,1,equal_weight_voting,Equal Weight Voting,0.45603545082902935,0.25,0.0,1,0,0.16896454917097065,1.0,-0.0342100976046959,-0.0342100976046959,2.5754549608476704,5.874209357952138,-0.8464153308980847
2019-01-21,3576.032470703125,-0.0069372691825597,0.5462426662645291,0.3973086745451206,0.469261237550063,0.4986155994671954,1,0,0,0,0,0,1,1,equal_weight_voting,Equal Weight Voting,0.47785704445672705,0.25,0.0,1,0,0.14714295554327295,1.0,-0.0069372691825597,-0.0069372691825597,2.5575883365167114,5.833458386401313,-0.8474807890899592
2019-01-22,3604.5771484375,0.0079822199513648,0.544411335216482,0.3977481493365584,0.4515818044757423,0.4865089731931034,1,0,0,0,0,0,1,1,equal_weight_voting,Equal Weight Voting,0.4700625655554715,0.25,0.0,1,0,0.1549374344445285,1.0,0.0079822199513648,0.0079822199513648,2.578003569163833,5.880022334318702,-0.8462633472016665
2019-01-23,3585.123046875,-0.0053970551222445,0.5387805958878125,0.4067840492674864,0.4370942710510073,0.4869593773147633,1,0,0,0,0,0,1,1,equal_weight_voting,Equal Weight Voting,0.46740457338026736,0.25,0.0,1,0,0.15759542661973264,1.0,-0.0053970551222445,-0.0053970551222445,2.564089941795713,5.848287529660355,-0.8470930723911285
2019-01-24,3600.865478515625,0.0043910436084884,0.5395465427555084,0.3969981464197168,0.423411330732036,0.4750532062176439,1,0,0,0,0,0,1,1,equal_weight_voting,Equal Weight Voting,0.45875230653122623,0.25,0.0,1,0,0.16624769346877377,1.0,0.0043910436084884,0.0043910436084884,2.5753489725462244,5.873967615238072,-0.846421651403958
2019-01-25,3599.765869140625,-0.0003053736335224,0.53946117226823,0.3957938289933342,0.4251309589361048,0.4737723916784775,1,0,0,0,0,1,1,1,equal_weight_voting,Equal Weight Voting,0.4585395879690366,0.25,0.5,1,1,0.1664604120309634,1.0,-0.0003053736335224,-0.0003053736335224,2.5745625288728897,5.872173860404214,-0.8464685501822992
2019-01-26,3602.46044921875,0.00074854314866,0.5552831404501573,0.3749088616211291,0.4059097070953689,0.4199347846383494,1,0,0,0,0,1,1,1,equal_weight_voting,Equal Weight Voting,0.4390091234512512,0.25,0.5,1,1,0.1859908765487488,1.0,0.00074854314866,0.00074854314866,2.5764897000146743,5.87656943591516,-0.8463536252674343
2019-01-27,3583.9658203125,-0.0051338881208983,0.5444648282442726,0.3997406134430759,0.4215758834630264,0.4705907245772437,1,0,0,0,0,1,1,1,equal_weight_voting,Equal Weight Voting,0.4590930124319046,0.25,0.5,1,1,0.1659069875680954,1.0,-0.0051338881208983,-0.0051338881208983,2.563262290150152,5.846399785896481,-0.8471424285654929
2019-01-28,3470.450439453125,-0.0316731203785524,0.5317337122130167,0.3737309847702743,0.3229985770445096,0.4648356285064031,1,0,0,0,0,1,1,1,equal_weight_voting,Equal Weight Voting,0.4233247256335509,0.25,0.5,1,1,0.2016752743664491,1.0,-0.0316731203785524,-0.0316731203785524,2.4820757750724223,5.661226061696639,-0.8519839048263111
2019-01-29,3448.116943359375,-0.0064353306532939,0.5273000053464333,0.3670605173765515,0.3360107607264401,0.4843683168488605,1,0,0,0,1,1,1,1,equal_weight_voting,Equal Weight Voting,0.4286849000745713,0.25,1.0,1,1,0.19631509992542873,1.0,-0.0064353306532939,-0.0064353306532939,2.4661027967533005,5.624794200086576,-0.8529364373407633
2019-01-30,3486.181640625,0.0110392709675732,0.5252641806300506,0.3598112464033429,0.3348154909952505,0.4847009152700346,1,0,0,0,0,1,1,1,equal_weight_voting,Equal Weight Voting,0.4261479583246697,0.25,0.5,1,1,0.19885204167533033,1.0,0.0110392709675732,0.0110392709675732,2.4933267737605505,5.6868878273981665,-0.8513129628231113
2019-01-31,3457.792724609375,-0.0081432693250416,0.5093459586525615,0.3501620890900158,0.3326757685827557,0.4846836091165632,0,0,0,0,0,1,1,1,equal_weight_voting,Equal Weight Voting,0.41921685636047407,0.0,0.5,0,1,0.08078314363952593,1.0,-0.0081432693250416,-0.0081432693250416,2.473022942326481,5.640577968198363,-0.8525237614119852
2019-02-01,3487.9453125,0.008720183739189,0.5038841465110128,0.3475443907339819,0.3293878057763678,0.4758623889826881,0,0,0,0,1,1,1,1,equal_weight_voting,Equal Weight Voting,0.41416968300101265,0.0,1.0,0,1,0.08583031699898735,0.0,0.0,0.008720183739189,2.473022942326481,5.689764844476274,-0.8525237614119852
2019-02-02,3521.060791015625,0.009494265405179,0.5028053988789926,0.3466707109753105,0.3299887776436797,0.4716544870380145,0,0,0,0,1,1,1,1,equal_weight_voting,Equal Weight Voting,0.41277984363399933,0.0,1.0,0,1,0.08722015636600067,0.0,0.0,0.009494265405179,2.473022942326481,5.743784982002789,-0.8525237614119852
2019-02-03,3464.013427734375,-0.0162017547174455,0.5178180040909334,0.4373418400562139,0.3531093865845651,0.464378283038065,0,0,0,0,1,1,1,1,equal_weight_voting,Equal Weight Voting,0.4431618784424443,0.0,1.0,0,1,0.05683812155755569,0.0,-0.0,-0.0162017547174455,2.473022942326481,5.650725586574633,-0.8525237614119852
2019-02-04,3459.154052734375,-0.0014028164443861,0.4670810710474101,0.4629600265580515,0.34894454945856,0.430073291415649,0,0,0,0,1,1,1,1,equal_weight_voting,Equal Weight Voting,0.42726473461991765,0.0,1.0,0,1,0.07273526538008235,0.0,-0.0,-0.0014028164443861,2.473022942326481,5.642798655799073,-0.8525237614119852
2019-02-05,3466.357421875,0.0020824077305636,0.4451394471850907,0.4867891609912382,0.3571806942345856,0.4336946654163437,0,0,0,0,1,1,1,1,equal_weight_voting,Equal Weight Voting,0.43070099195681455,0.0,1.0,0,1,0.06929900804318545,0.0,0.0,0.0020824077305636,2.473022942326481,5.654549263341923,-0.8525237614119852
2019-02-06,3413.767822265625,-0.0151714301812906,0.4489354889997287,0.4961564094892715,0.3760205671010092,0.4581409651990208,0,0,0,0,1,1,1,1,equal_weight_voting,Equal Weight Voting,0.4448133576972576,0.0,1.0,0,1,0.055186642302742395,0.0,-0.0,-0.0151714301812906,2.473022942326481,5.5687616639864626,-0.8525237614119852
2019-02-07,3399.4716796875,-0.0041877899501193,0.4532998179629499,0.4972661377296511,0.3497065794954114,0.448029915782694,0,0,0,0,1,1,1,1,equal_weight_voting,Equal Weight Voting,0.4370756127426766,0.0,1.0,0,1,0.06292438725732341,0.0,-0.0,-0.0041877899501193,2.473022942326481,5.545440859855411,-0.8525237614119852
2019-02-08,3666.7802734375,0.0786323931883947,0.4644768093012659,0.4772317705614176,0.3431688752368538,0.4259697485551094,0,0,0,0,0,1,1,1,equal_weight_voting,Equal Weight Voting,0.4277118009136617,0.0,0.5,0,1,0.07228819908633832,0.0,0.0,0.0786323931883947,2.473022942326481,5.9814921459505515,-0.8525237614119852
2019-02-09,3671.20361328125,0.0012063280354683,0.4765292483879943,0.4009219908432224,0.3190282820174981,0.4370451734631598,0,0,-1,0,0,1,1,1,equal_weight_voting,Equal Weight Voting,0.40838117367796867,-0.25,0.5,-1,1,0.21661882632203133,0.0,0.0,0.0012063280354683,2.473022942326481,5.988707787620146,-0.8525237614119852
