date,price,astro_regime_v2,astro_momentum_v2_smooth,astro_trend_start_score,astro_trend_end_score,astro_reversal_score,astro_volatility_score,astro_compression_score,horizon,ml_prob_up,ml_pred_direction,ml_position_raw,actual_direction,walk_train_start,walk_train_end,long_probability_threshold,short_probability_threshold,threshold_source,ml_vote_component,momentum_vote_component,trend_vote_component,regime_vote_component,signal_vote_score,long_regime_allowed,short_regime_allowed,long_trend_confirmed,short_trend_confirmed,signal_position_raw,btc_return_1d,ml_position,ml_strategy_return,buy_hold_return,ml_strategy_equity,buy_hold_equity_ml_period,ml_strategy_drawdown,buy_hold_drawdown_ml_period,ensemble_probability,ensemble_signal,ensemble_confidence,ensemble_vote_score,ensemble_actual_signal,signal_direction,ensemble_signal_direction,regime_label_normalized,ml_probability_strength,ensemble_confidence_strength,momentum_alignment_strength,regime_strength,volatility_state,volatility_multiplier,hybrid_volatility_multiplier,signal_vote_strength,ensemble_alignment_strength,sizing_method,position_size,net_exposure_raw,net_exposure,strategy_return,strategy_equity,strategy_drawdown
2019-10-13,8321.005859375,sideways,0.7155192656607058,1.2750303799634726,1.3680921527292769,2.464634812084357,1.3745800239175312,0.0365286181186039,7,0.4061907400492865,0,0,0,2017-09-21,2019-09-20,0.52,0.35,tuned,-1,1,-1,0,-1,False,False,False,True,0,-0.0018652553061611,0.0,-0.0,-0.0018652553061611,17.147973862314963,13.57376976057514,-0.2949974030473132,-0.5732248559979298,0.3914350259045863,0,0.1085649740954137,0.0,-1,0,0,sideways,0.0,0.1085649740954137,0.5,0.0,MidVol,0.75,0.85,0.25,0.0,Fixed 100%,0.0,0.0,0.0,-0.0,17.147973862315094,-0.29499740304731326
2019-10-14,8374.6865234375,sideways,0.6643943790474818,1.273120010886716,1.3698176270125677,2.467301102913717,1.3763054982008218,0.0351003835303073,7,0.4043016371607693,0,0,0,2017-09-21,2019-09-20,0.52,0.35,tuned,-1,1,-1,0,-1,False,False,False,True,0,0.0064512229614668,0.0,0.0,0.0064512229614668,17.147973862314963,13.661337175728226,-0.2949974030473132,-0.5704716343895604,0.3936233764556975,0,0.1466363029915026,-0.0805193588944003,-1,0,0,sideways,0.0,0.1466363029915026,0.5,0.0,MidVol,0.75,0.85,0.25,0.0,Fixed 100%,0.0,0.0,0.0,0.0,17.147973862315094,-0.29499740304731326
2019-10-15,8205.369140625,reversal_zone,0.6292447471758659,1.4278318017689238,1.6472397785604476,2.894194978947586,1.629746346089428,0.041140230523627,7,0.3937231187191632,0,0,0,2017-09-21,2019-09-20,0.52,0.35,tuned,-1,1,-1,0,-1,False,False,False,True,0,-0.0202177576842603,0.0,-0.0,-0.0202177576842603,17.147973862314963,13.385135571066376,-0.2949974030473132,-0.5791557348039886,0.3883848816270608,0,0.1116151183729391,0.0,-1,0,0,reversal_zone,0.0,0.1116151183729391,0.5,0.0,MidVol,0.75,0.85,0.25,0.0,Fixed 100%,0.0,0.0,0.0,-0.0,17.147973862315094,-0.29499740304731326
2019-10-16,8047.52685546875,reversal_zone,0.6035865268543834,1.426271937586873,1.6499424829976863,2.8986959342617684,1.632449050526667,0.0394509647699366,7,0.3989862486300204,0,0,0,2017-09-21,2019-09-20,0.52,0.35,tuned,-1,1,-1,0,-1,False,False,False,True,0,-0.0192364636436365,0.0,-0.0,-0.0192364636436365,17.147973862314963,13.12765289728841,-0.2949974030473132,-0.5872512902110647,0.393356351386074,0,0.1066436486139259,0.0,-1,0,0,reversal_zone,0.0,0.1066436486139259,0.5,0.0,MidVol,0.75,0.85,0.25,0.0,Fixed 100%,0.0,0.0,0.0,-0.0,17.147973862315094,-0.29499740304731326
2019-10-17,8103.9111328125,reversal_zone,0.587533908728642,1.4308244372285648,1.652867161304785,2.9465888224181453,1.7224119507779778,0.0951530003657753,7,0.348629831488877,0,-1,0,2017-09-21,2019-09-20,0.52,0.35,tuned,-2,1,-1,0,-2,False,False,False,True,0,0.0070064105850649,0.0,0.0,0.0070064105850649,17.147973862314963,13.21963062350503,-0.2949974030473132,-0.5843594032818276,0.3520464434085021,-1,0.501502105704563,-0.7070970982261303,-1,-1,-1,reversal_zone,0.0039147671746370925,0.501502105704563,0.34438774682115003,0.6,MidVol,0.75,0.85,0.5,1.0,Fixed 100%,1.0,-1.0,0.0,0.0,17.147973862315094,-0.29499740304731326
2019-10-18,7973.20751953125,reversal_zone,0.6061794152733099,1.4865186220150322,1.6560135664692963,3.204147284737205,2.23968763026033,0.4299457256401605,7,0.3294349793123878,0,-1,1,2017-09-21,2019-09-20,0.52,0.35,tuned,-2,1,-1,0,-2,False,False,False,True,0,-0.0161284608307259,-1.0,0.0161284608307259,-0.0161284608307259,17.424544287079623,13.006418328797164,-0.2836267962768017,-0.5910630463656561,0.3335816497945235,-1,0.6186529010113184,-0.9044691016116838,1,-1,-1,reversal_zone,0.05875720196460623,0.6186529010113184,0.3397894792108807,0.6,HighVol,0.5,0.65,0.5,1.0,Fixed 100%,1.0,-1.0,-1.0,0.0161284608307259,17.424544287079755,-0.28362679627680176
2019-10-19,7988.560546875,reversal_zone,0.6482428263218201,1.542938866218175,1.659381438768066,3.065818183485999,1.9647676540093129,0.2364261840260015,7,0.3276098062311391,0,-1,1,2017-09-21,2019-09-20,0.52,0.35,tuned,-2,1,-1,0,-2,False,False,False,True,0,0.001925577291967,-1.0,-0.001925577291967,0.001925577291967,17.390991980277548,13.03146319258092,-0.2850062282504648,-0.5902756066538917,0.3320956152227582,-1,0.6201389355830838,-0.9044691016116838,1,-1,-1,reversal_zone,0.06397198219674534,0.6201389355830838,0.32952718953512417,0.6,MidVol,0.75,0.85,0.5,1.0,Fixed 100%,1.0,-1.0,-1.0,-0.001925577291967,17.390991980277683,-0.28500622825046473
2019-10-20,8222.078125,reversal_zone,0.7062004403846249,1.6000785497710113,1.662970498216601,2.9203921706407376,1.675232716008184,0.0329831843002046,7,0.316974934458104,0,-1,1,2017-09-21,2019-09-20,0.52,0.35,tuned,-2,1,-1,0,-2,False,False,False,True,0,0.0292314963070974,-1.0,-0.0292314963070974,0.0292314963070974,16.882627262429303,13.412392360770928,-0.305906566048959,-0.5782987495628671,0.3277559175451326,-1,0.5257926315679324,-0.7070970982261303,1,-1,-1,reversal_zone,0.09435733011970285,0.5257926315679324,0.3156506584755081,0.6,MidVol,0.75,0.85,0.5,1.0,Fixed 100%,1.0,-1.0,-1.0,-0.0292314963070974,16.882627262429434,-0.30590656604895894
2019-10-21,8243.720703125,reversal_zone,0.7750329505205532,1.6579311221658783,1.6667804454630348,2.9267370754217845,1.6888179224815931,0.0314418162955023,7,0.3216979403735562,0,-1,1,2017-09-21,2019-09-20,0.52,0.35,tuned,-2,1,-1,0,-2,False,False,False,True,0,0.0026322515787333,-1.0,-0.0026322515787333,0.0026322515787333,16.838187940164605,13.447697151737158,-0.3077335945862652,-0.5771887257806502,0.3292034761329975,-1,0.5646047524272677,-0.7876164571205306,1,-1,-1,reversal_zone,0.08086302750412508,0.5646047524272677,0.299588752743845,0.6,MidVol,0.75,0.85,0.5,1.0,Fixed 100%,1.0,-1.0,-1.0,-0.0026322515787333,16.83818794016474,-0.3077335945862649
2019-10-22,8078.203125,reversal_zone,0.8513906687415049,1.7164900475924594,1.67081095350428,3.027207137523297,1.8902312687618688,0.1549424483665242,7,0.3625273938715891,0,0,1,2017-09-21,2019-09-20,0.52,0.35,tuned,-1,1,1,0,1,False,False,True,False,0,-0.0200780186624052,-1.0,0.0200780186624052,-0.0200780186624052,17.176265391868316,13.177694037358206,-0.2938342567790121,-0.5856779384351016,0.3576520459045835,0,0.1826076335426166,-0.0805193588944003,1,0,0,reversal_zone,0.0,0.1826076335426166,0.5,0.0,MidVol,0.75,0.85,0.25,0.0,Fixed 100%,0.0,0.0,-1.0,0.0200780186624052,17.176265391868455,-0.29383425677901176
2019-10-23,7514.671875,reversal_zone,0.9400704702953312,1.750308882752268,1.654006605982354,3.28769130633914,2.451731995507461,0.4147727004328868,7,0.3486393202506549,0,-1,1,2017-09-21,2019-09-20,0.52,0.35,tuned,-2,1,1,0,0,False,False,True,False,0,-0.0697594800823976,0.0,-0.0,-0.0697594800823976,17.176265391868316,12.258424952627186,-0.2938342567790121,-0.6145808300365361,0.3514696464132556,-1,0.5423385821470097,-0.7876164571205306,1,-1,-1,reversal_zone,0.0038876564267001767,0.5423385821470097,0.26306473336675834,0.6,HighVol,0.5,0.65,0.0,1.0,Fixed 100%,1.0,-1.0,0.0,-0.0,17.176265391868455,-0.29383425677901176
2019-10-24,7493.48876953125,reversal_zone,1.0231662188703503,1.8357004023443688,1.6795321319038266,3.085235571124916,2.005966556757831,0.2100261785753623,7,0.3751780335951261,0,0,1,2017-09-21,2019-09-20,0.52,0.35,tuned,-1,1,1,0,1,False,False,True,False,0,-0.0028188995901766,-1.0,0.0028188995901766,-0.0028188995901766,17.224683559342218,12.223869683552014,-0.2918436464548497,-0.6156672879767923,0.3732863344888151,0,0.1267136655111849,0.0,1,0,0,reversal_zone,0.0,0.1267136655111849,0.5,0.0,MidVol,0.75,0.85,0.25,0.0,Fixed 100%,0.0,0.0,-1.0,0.0028188995901766,17.224683559342356,-0.2918436464548494
2019-10-25,8660.7001953125,sideways,1.168787214084795,1.8095991172325976,1.384055335891678,2.487551277461157,1.5109616457524118,0.0385383939457015,7,0.3682423647819431,0,0,1,2017-09-21,2019-09-20,0.52,0.35,tuned,-1,1,1,0,1,False,False,True,False,0,0.1557634183061922,0.0,0.0,0.1557634183061922,17.224683559342218,14.127901410391509,-0.2918436464548497,-0.5558023109851681,0.3715751606086687,0,0.1761902885854893,-0.095530898388316,1,0,0,sideways,0.0,0.1761902885854893,0.5,0.0,MidVol,0.75,0.85,0.25,0.0,Fixed 100%,0.0,0.0,0.0,0.0,17.224683559342356,-0.2918436464548494
2019-10-26,9244.97265625,reversal_zone,1.3044715260200055,1.8822698724632647,1.387593510270167,2.5661401552806944,1.638507067825664,0.0190444335840382,7,0.4265589927517488,0,0,1,2017-09-21,2019-09-20,0.52,0.35,tuned,-1,1,1,0,1,False,False,True,False,0,0.0674624969992299,0.0,0.0,0.0674624969992299,17.224683559342218,15.08100491689546,-0.2918436464548497,-0.5258356257229402,0.4226093642651796,0,0.1251560849289784,-0.095530898388316,1,0,0,reversal_zone,0.0,0.1251560849289784,0.5,0.0,MidVol,0.75,0.85,0.25,0.0,Fixed 100%,0.0,0.0,0.0,0.0,17.224683559342356,-0.2918436464548494
2019-10-27,9551.71484375,reversal_zone,1.4455746300007668,2.001429961921178,1.4345407456890396,2.5491506242974564,1.558463628833958,0.021144782814973,7,0.5078416380881987,1,0,0,2017-09-21,2019-09-20,0.52,0.35,tuned,0,1,1,0,2,False,False,True,False,0,0.0331793504324351,0.0,0.0,0.0331793504324351,17.224683559342218,15.581382863906413,-0.2918436464548497,-0.5101031597862253,0.4897573709398948,0,0.0209035021115237,0.021321746102837,-1,0,0,reversal_zone,0.0,0.0209035021115237,0.5,0.0,MidVol,0.75,0.85,0.5,0.0,Fixed 100%,0.0,0.0,0.0,0.0,17.224683559342356,-0.2918436464548494
2019-10-28,9256.1484375,reversal_zone,1.5707124356135544,2.040489922073983,1.3951404354671535,2.6326353066802146,1.7579004030989775,0.0169616074808654,7,0.5416988341899829,1,1,1,2017-09-21,2019-09-20,0.52,0.35,tuned,2,1,1,0,4,False,False,True,False,0,-0.0309438054930417,0.0,-0.0,-0.0309438054930417,17.224683559342218,15.099235583253076,-0.2918436464548497,-0.5252624323214561,0.5172941094743608,1,0.3815035316388445,0.7284188443289674,1,1,1,reversal_zone,0.0452059045624643,0.3815035316388445,0.8482753246220733,0.3,MidVol,0.75,0.85,1.0,1.0,Fixed 100%,1.0,1.0,0.0,-0.0,17.224683559342356,-0.2918436464548494
2019-10-29,9427.6875,reversal_zone,1.6977831601786977,2.127650577599719,1.3991477669021035,2.524319323520938,1.5900718037190087,0.0159625007486934,7,0.5523751763513133,1,1,0,2017-09-21,2019-09-20,0.52,0.35,tuned,2,1,1,0,4,False,False,True,False,0,0.0185324450724053,1.0,0.0185324450724053,0.0185324450724053,17.543899061295292,15.379061337335022,-0.2787197777300992,-0.5164643844246462,0.5302262335978554,1,0.4422011049564971,0.8239497427172835,-1,1,1,reversal_zone,0.06744828406523597,0.4422011049564971,0.8653409852372447,0.3,MidVol,0.75,0.85,1.0,1.0,Fixed 100%,1.0,1.0,1.0,0.0185324450724053,17.54389906129543,-0.27871977773009904
2019-10-30,9205.7265625,reversal_zone,1.8264282826030704,2.2154685978619537,1.4033098701228006,2.545498919420647,1.6293162222458868,0.0149922141041723,7,0.5603550861380922,1,1,1,2017-09-21,2019-09-20,0.52,0.35,tuned,2,1,1,0,4,False,False,True,False,0,-0.0235435187579138,1.0,-0.0235435187579138,-0.0235435187579138,17.13085394465874,15.016984118260368,-0.2957012521728229,-0.527848514260064,0.5393237888791506,1,0.4512986602377923,0.8239497427172835,1,1,1,reversal_zone,0.08407309612102529,0.4512986602377923,0.8809380311859216,0.3,MidVol,0.75,0.85,1.0,1.0,Fixed 100%,1.0,1.0,1.0,-0.0235435187579138,17.130853944658874,-0.29570125217282284
2019-10-31,9199.5849609375,reversal_zone,1.956401113205134,2.3039269668341,1.407625759247772,2.566898325693311,1.6687925537260069,0.014051178890474,7,0.5811111080232336,1,1,1,2017-09-21,2019-09-20,0.52,0.35,tuned,2,1,1,0,4,False,False,True,False,0,-0.0006671501180056,1.0,-0.0006671501180056,-0.0006671501180056,17.11942509342802,15.006965535533782,-0.2961711251655472,-0.5281635101794918,0.5585889528087932,1,0.4705638241674349,0.8239497427172835,1,1,1,reversal_zone,0.1273148083817367,0.4705638241674349,0.8950845463713833,0.3,MidVol,0.75,0.85,1.0,1.0,Fixed 100%,1.0,1.0,1.0,-0.0006671501180056,17.11942509342816,-0.2961711251655469
2019-11-01,9261.1044921875,reversal_zone,2.087529545930204,2.393008668890111,1.412094363582565,2.588509052017,1.7084874481146937,0.0131398007614953,7,0.5925814261768212,1,1,0,2017-09-21,2019-09-20,0.52,0.35,tuned,2,1,1,0,4,False,False,True,False,0,0.0066872072502421,1.0,0.0066872072502421,0.0066872072502421,17.23390623703277,15.107320224267138,-0.2914644756108244,-0.5250082417838353,0.5669288954934717,1,0.4789037668521134,0.8239497427172835,-1,1,1,reversal_zone,0.1512113045350441,0.4789037668521134,0.9078322899443756,0.3,MidVol,0.75,0.85,1.0,1.0,Fixed 100%,1.0,1.0,1.0,0.0066872072502421,17.23390623703291,-0.291464475610824
2019-11-02,9324.7177734375,reversal_zone,2.219691299228621,2.4826968481135863,1.41671455090565,2.6103226180763133,1.7483876684886517,0.0122584618981328,7,0.6115223736201332,1,1,0,2017-09-21,2019-09-20,0.52,0.35,tuned,2,1,1,0,4,False,False,True,False,0,0.0068688655120632,1.0,0.0068688655120632,0.0068688655120632,17.352283621222455,15.2110903751353,-0.286597640383276,-0.52174558727731,0.5808573220962715,1,0.4928321934549132,0.8239497427172835,-1,1,1,reversal_zone,0.19067161170861074,0.4928321934549132,0.9192550754775353,0.3,MidVol,0.75,0.85,1.0,1.0,Fixed 100%,1.0,1.0,1.0,0.0068688655120632,17.352283621222597,-0.2865976403832756
2019-11-03,9235.3544921875,reversal_zone,2.301176907833516,2.4800579222611567,1.4214851449010382,2.632330584567229,1.77299396607467,0.0114075235168396,7,0.6171335446520579,1,1,0,2017-09-21,2019-09-20,0.52,0.35,tuned,2,1,1,0,4,False,False,True,False,0,-0.0095834837494558,1.0,-0.0095834837494558,-0.0095834837494558,17.18598829312252,15.065315137713688,-0.2934345203034864,-0.5263289306697435,0.5864228286452066,1,0.4983977000038483,0.8239497427172835,-1,1,1,reversal_zone,0.20236155135845402,0.4983977000038483,0.9256393597481726,0.3,MidVol,0.75,0.85,1.0,1.0,Fixed 100%,1.0,1.0,1.0,-0.0095834837494558,17.185988293122662,-0.29343452030348594
2019-11-04,9412.6123046875,reversal_zone,2.3131015900632983,2.413147362890212,1.4264049374249002,2.906878668793788,2.190738611672701,0.0105873293951487,7,0.6107037242326151,1,1,0,2017-09-21,2019-09-20,0.52,0.35,tuned,2,1,1,0,4,False,False,True,False,0,0.0191933956243854,1.0,0.0191933956243854,0.0191933956243854,17.515845765628477,15.35446969135787,-0.2798731295171376,-0.5172375744402622,0.5788431116722382,1,0.49081798303088,0.8239497427172835,-1,1,1,reversal_zone,0.18896609215128143,0.49081798303088,0.9265337680508501,0.3,HighVol,0.5,0.65,1.0,1.0,Fixed 100%,1.0,1.0,1.0,0.0191933956243854,17.515845765628622,-0.27987312951713705
2019-11-05,9342.52734375,reversal_zone,2.278323711709538,2.345768693201935,1.4314726961726765,2.8509351930060944,2.0794080703527795,0.0097982076169999,7,0.6048715458750877,1,1,0,2017-09-21,2019-09-20,0.52,0.35,tuned,2,1,1,0,4,False,False,True,False,0,-0.0074458565453288,1.0,-0.0074458565453288,-0.0074458565453288,17.385425290787502,15.24014251270642,-0.2852350908891895,-0.5208321542064549,0.5756923432253098,1,0.4876672145839515,0.8239497427172835,-1,1,1,reversal_zone,0.1768157205730994,0.4876672145839515,0.9238972248464734,0.3,MidVol,0.75,0.85,1.0,1.0,Fixed 100%,1.0,1.0,1.0,-0.0074458565453288,17.385425290787648,-0.28523509088918897
2019-11-06,9360.8798828125,reversal_zone,2.212087096405716,2.277927490355113,1.4366871682243614,2.6994372770177666,1.8149059066072293,0.0090404724747126,7,0.5872251130699477,1,1,0,2017-09-21,2019-09-20,0.52,0.35,tuned,2,1,1,0,4,False,False,True,False,0,0.0019644083862144,1.0,0.0019644083862144,0.0019644083862144,17.41957736602663,15.270080376465485,-0.2838310007075604,-0.5198908728717737,0.5654325913010987,1,0.4774074626597404,0.8239497427172835,-1,1,1,reversal_zone,0.14005231889572442,0.4774074626597404,0.918634433406182,0.3,MidVol,0.75,0.85,1.0,1.0,Fixed 100%,1.0,1.0,1.0,0.0019644083862144,17.419577366026775,-0.28383100070755996
2019-11-07,9267.5615234375,reversal_zone,2.1506709415733933,2.2585888483204206,1.4420470799476828,2.866036346573949,2.21455672472522,0.2001769093601112,7,0.6061965746518782,1,1,0,2017-09-21,2019-09-20,0.52,0.35,tuned,2,1,1,0,4,False,False,True,False,0,-0.009968973060571,1.0,-0.009968973060571,-0.009968973060571,17.245922068538178,15.117853356559744,-0.2909704701683229,-0.5246770678262493,0.5778079126486259,1,0.4897827840072676,0.8239497427172835,-1,1,1,reversal_zone,0.1795761971914128,0.4897827840072676,0.9134604210759902,0.3,HighVol,0.5,0.65,1.0,1.0,Fixed 100%,1.0,1.0,1.0,-0.009968973060571,17.245922068538324,-0.2909704701683222
2019-11-08,8804.880859375,reversal_zone,2.124299555333532,2.300803741071621,1.447551138034544,3.105803382478256,2.8749743761709463,0.4948604547312267,7,0.6050990493206386,1,1,0,2017-09-21,2019-09-20,0.52,0.35,tuned,2,1,1,0,4,False,False,True,False,0,-0.0499247469674076,1.0,-0.0499247469674076,-0.0499247469674076,16.38492377304678,14.363098353043126,-0.3263685900375893,-0.5484074449428301,0.5781424513384206,1,0.4901173226970623,0.8239497427172835,-1,1,1,reversal_zone,0.17728968608466378,0.4901173226970623,0.9111486442052026,0.3,HighVol,0.5,0.65,1.0,1.0,Fixed 100%,1.0,1.0,1.0,-0.0499247469674076,16.384923773046918,-0.3263685900375888
2019-11-09,8813.58203125,reversal_zone,2.1244331369738183,2.352895544623854,0.9713924317364748,2.546973206742124,2.435867013971784,0.1131306399059547,7,0.5907607478969141,1,1,0,2017-09-21,2019-09-20,0.52,0.35,tuned,2,1,1,0,4,False,False,True,False,0,0.0009882214210468,1.0,0.0009882214210468,0.0009882214210468,16.401115705701525,14.377292274508203,-0.3257028930483744,-0.5479611715063373,0.5666894294324727,1,0.4786643007911144,0.8239497427172835,-1,1,1,reversal_zone,0.14741822478523775,0.4786643007911144,0.9111604935099714,0.3,HighVol,0.5,0.65,1.0,1.0,Fixed 100%,1.0,1.0,1.0,0.0009882214210468,16.401115705701663,-0.32570289304837385
2019-11-10,9055.5263671875,uptrend,2.0965070207008343,2.3194613674146485,0.9771808375597966,2.309325673779708,2.050539841016362,0.0525199216157301,7,0.5807298576425892,1,1,0,2017-09-21,2019-09-20,0.52,0.35,tuned,2,1,1,1,5,True,False,True,False,1,0.0274513058458691,1.0,0.0274513058458691,0.0274513058458691,16.851347749152225,14.771967721971182,-0.3071925569344605,-0.5355521153711494,0.5571841587070749,1,0.4691590300657167,0.8239497427172835,-1,1,1,uptrend,0.12652053675539418,0.4691590300657167,0.9086521036817007,0.85,MidVol,0.75,0.85,1.0,1.0,Fixed 100%,1.0,1.0,1.0,0.0274513058458691,16.851347749152367,-0.30719255693446
2019-11-11,8757.7880859375,reversal_zone,1.9816089584017555,2.158241871605516,0.9831094195130228,2.505258121725526,2.1966344823566883,0.3026214518862854,7,0.5682644881211257,1,1,0,2017-09-21,2019-09-20,0.52,0.35,tuned,2,1,1,0,4,False,False,True,False,0,-0.0328791799810608,1.0,-0.0328791799810608,-0.0328791799810608,16.297289253584406,14.28627753656607,-0.329971497547231,-0.5508227809616844,0.5402582012911439,1,0.4522330726497856,0.8239497427172835,-1,1,1,reversal_zone,0.10055101691901192,0.4522330726497856,0.8976503126084083,0.3,HighVol,0.5,0.65,1.0,1.0,Fixed 100%,1.0,1.0,1.0,-0.0328791799810608,16.29728925358454,-0.32997149754723054
2019-11-12,8815.662109375,sideways,1.808479621419567,1.5967614591221395,0.5891768370135659,1.84197004940112,1.7238716634568942,0.4739361933633775,7,0.4694921291290429,0,0,0,2017-09-21,2019-09-20,0.52,0.35,tuned,0,1,1,0,2,False,False,True,False,0,0.0066082922844901,1.0,0.0066082922844901,0.0066082922844901,16.40498650441697,14.380685434185043,-0.3255437533640839,-0.5478544866107448,0.4250376146768541,-1,0.1629875139645041,-0.1760502572827164,-1,0,-1,sideways,0.0,0.1629875139645041,0.5,0.0,MidVol,0.75,0.85,0.5,0.0,Fixed 100%,0.0,0.0,1.0,0.0066082922844901,16.404986504417106,-0.3255437533640835
2019-11-13,8808.2626953125,sideways,1.6159535607005688,1.471904443243247,0.5953817444457781,1.5794756561893424,1.0260531889143183,0.1131565797596219,7,0.434847690250474,0,0,0,2017-09-21,2019-09-20,0.52,0.35,tuned,-1,1,1,0,1,False,False,True,False,0,-0.0008393486468396,0.0,-0.0,-0.0008393486468396,16.40498650441697,14.368615025325234,-0.3255437533640839,-0.5482339943355827,0.3931738671503395,-1,0.1948512614910186,-0.1760502572827164,-1,0,-1,sideways,0.0,0.1948512614910186,0.5,0.0,LowVol,1.0,1.0,0.25,0.0,Fixed 100%,0.0,0.0,0.0,-0.0,16.404986504417106,-0.3255437533640835
2019-11-14,8708.0947265625,sideways,1.447467515327342,1.4165669292830154,0.6017227967987652,1.6030791537362536,1.0395847388747097,0.1340283824066133,7,0.4058661829876513,0,0,0,2017-09-21,2019-09-20,0.52,0.35,tuned,-1,1,1,0,1,False,False,True,False,0,-0.0113720460225722,0.0,-0.0,-0.0113720460225722,16.40498650441697,14.205214473976612,-0.3255437533640839,-0.553371498143432,0.3574809285783883,-1,0.2889705223085464,-0.2929029017738696,-1,0,-1,sideways,0.0,0.2889705223085464,0.5,0.0,LowVol,1.0,1.0,0.25,0.0,Fixed 100%,0.0,0.0,0.0,-0.0,16.404986504417106,-0.3255437533640835
2019-11-15,8491.9921875,sideways,1.2947960303235733,1.3610257047515375,0.6081986473882096,1.6267795858520384,1.0530232753856763,0.1552238281014906,7,0.390010814512635,0,0,0,2017-09-21,2019-09-20,0.52,0.35,tuned,-1,1,1,0,1,False,False,True,False,0,-0.024816282533459,0.0,-0.0,-0.024816282533459,16.40498650441697,13.852693858142027,-0.3255437533640839,-0.5644551572330001,0.3402690697993281,-1,0.3061823810876067,-0.2929029017738696,-1,0,-1,sideways,0.0,0.3061823810876067,0.5,0.0,LowVol,1.0,1.0,0.25,0.0,Fixed 100%,0.0,0.0,0.0,-0.0,16.404986504417106,-0.3255437533640835
2019-11-16,8550.7607421875,sideways,1.1524582856220875,1.305281517388979,0.6148079517889941,1.650569094705582,1.0663600956514343,0.1767392972472724,7,0.3493032662154513,0,-1,0,2017-09-21,2019-09-20,0.52,0.35,tuned,-2,1,1,0,0,False,False,True,False,0,0.006920467352055,0.0,0.0,0.006920467352055,16.40498650441697,13.948560973725312,-0.3255437533640839,-0.5614409833682752,0.3023817086674651,-1,0.6976182913325348,-1.0,-1,-1,-1,sideways,0.001990667955853295,0.6976182913325348,0.22048747495960458,0.35,LowVol,1.0,1.0,0.0,1.0,Fixed 100%,1.0,-1.0,0.0,0.0,16.404986504417106,-0.3255437533640835
2019-11-17,8577.9755859375,sideways,1.0168031605726404,1.2493350141308737,0.6215493576203777,1.6744398061297467,1.0795864622671596,0.198571205414082,7,0.3382066113352923,0,-1,0,2017-09-21,2019-09-20,0.52,0.35,tuned,-2,1,1,0,0,False,False,True,False,0,0.0031827394743637,-1.0,-0.0031827394743637,0.0031827394743637,16.352773706292957,13.992955609346955,-0.3276903718839833,-0.5600451642742033,0.2927632255920954,-1,0.7072367744079046,-1.0,-1,-1,-1,sideways,0.03369539618487913,0.7072367744079046,0.24709220407186877,0.35,LowVol,1.0,1.0,0.0,1.0,Fixed 100%,1.0,-1.0,-1.0,-0.0031827394743637,16.352773706293096,-0.32769037188398276
2019-11-18,8309.2861328125,sideways,0.922376724764747,1.2597461359826247,0.628421505251348,1.8409701943084176,1.331925024775892,0.220715985921176,7,0.3374931363718105,0,-1,0,2017-09-21,2019-09-20,0.52,0.35,tuned,-2,1,1,0,0,False,False,True,False,0,-0.031323177646423,-1.0,0.031323177646423,-0.031323177646423,16.864994542106924,13.554651774996872,-0.3066314979691048,-0.5738259477500453,0.2937248428742315,-1,0.7062751571257684,-1.0,-1,-1,-1,sideways,0.03573389608054137,0.7062751571257684,0.2668406001583903,0.35,MidVol,0.75,0.85,0.0,1.0,Fixed 100%,1.0,-1.0,-1.0,0.031323177646423,16.86499454210707,-0.30663149796910416
2019-11-19,8206.1455078125,sideways,0.8657905213586361,1.288956011742748,0.6354230133982082,1.7223931288329009,1.1310257056693878,0.2431700620748225,7,0.3401580807171344,0,-1,0,2017-09-21,2019-09-20,0.52,0.35,tuned,-2,1,1,0,0,False,False,True,False,0,-0.0124126938646038,-1.0,0.0124126938646038,-0.0124126938646038,17.07433455638631,13.386402032072526,-0.2980249270180364,-0.5791159157936616,0.2959131837968213,-1,0.7040868162031786,-1.0,-1,-1,-1,sideways,0.02811976937961599,0.7040868162031786,0.27914507680893264,0.35,LowVol,1.0,1.0,0.0,1.0,Fixed 100%,1.0,-1.0,-1.0,0.0124126938646038,17.07433455638646,-0.2980249270180356
2019-11-20,8027.26806640625,sideways,0.8344413737451464,1.3183406476154012,0.6425524698141672,1.74645967652256,1.1581900853323115,0.2659298140185304,7,0.3415849602885354,0,-1,0,2017-09-21,2019-09-20,0.52,0.35,tuned,-2,1,1,0,0,False,False,True,False,0,-0.0217979855750733,-1.0,0.0217979855750733,-0.0217979855750733,17.446520654750397,13.094605433675277,-0.2827232845031144,-0.5882903409899694,0.2943908465112075,-1,0.7056091534887925,-1.0,-1,-1,-1,sideways,0.024042970604184477,0.7056091534887925,0.28610952810993506,0.35,LowVol,1.0,1.0,0.0,1.0,Fixed 100%,1.0,-1.0,-1.0,0.0217979855750733,17.44652065475055,-0.2827232845031137
